lamda, n_clause, rule_type, id_cv, train_size, val_size, n_partitions, real_partition_size, n_features, training_time, val_accuracy, rule_size, rule, classification_report_train, classification_report_val
10,2,CNF,2,470,52,14,[33; 34],14,0.365072,0.673077,9,[(NOT X1) OR X2 >= 1.650000 OR X4 >= 211.500000 OR X6 >= 59.500000 OR X9 >= 0.895000] AND [(NOT X1) OR X2 >= 1.650000 OR X6 < 59.500000 OR X9 < 0.895000],{'0.0': {'precision': 0.3888888888888889; 'recall': 0.15555555555555556; 'f1-score': 0.22222222222222218; 'support': 135}; '1.0': {'precision': 0.7259615384615384; 'recall': 0.9014925373134328; 'f1-score': 0.8042609853528627; 'support': 335}; 'accuracy': 0.6872340425531915; 'macro avg': {'precision': 0.5574252136752137; 'recall': 0.5285240464344942; 'f1-score': 0.5132416037875425; 'support': 470}; 'weighted avg': {'precision': 0.629142798690671; 'recall': 0.6872340425531915; 'f1-score': 0.6370796384961894; 'support': 470}},{'0.0': {'precision': 0.2857142857142857; 'recall': 0.14285714285714285; 'f1-score': 0.19047619047619047; 'support': 14}; '1.0': {'precision': 0.7333333333333333; 'recall': 0.868421052631579; 'f1-score': 0.7951807228915663; 'support': 38}; 'accuracy': 0.6730769230769231; 'macro avg': {'precision': 0.5095238095238095; 'recall': 0.5056390977443609; 'f1-score': 0.49282845668387837; 'support': 52}; 'weighted avg': {'precision': 0.6128205128205128; 'recall': 0.6730769230769231; 'f1-score': 0.632375656472042; 'support': 52}}
10,2,CNF,3,470,52,14,[33; 34],14,0.375367,0.673077,9,[X2 >= 1.650000 OR X4 < 211.500000 OR X5 >= 61.500000 OR X9 < 0.895000] AND [X2 >= 1.650000 OR X3 >= 1.250000 OR X4 >= 211.500000 OR X5 >= 61.500000 OR X9 >= 0.895000],{'0.0': {'precision': 0.34523809523809523; 'recall': 0.21641791044776118; 'f1-score': 0.26605504587155965; 'support': 134}; '1.0': {'precision': 0.727979274611399; 'recall': 0.8363095238095238; 'f1-score': 0.778393351800554; 'support': 336}; 'accuracy': 0.6595744680851063; 'macro avg': {'precision': 0.5366086849247471; 'recall': 0.5263637171286425; 'f1-score': 0.5222241988360569; 'support': 470}; 'weighted avg': {'precision': 0.6188573213432655; 'recall': 0.6595744680851063; 'f1-score': 0.6323224305356919; 'support': 470}},{'0.0': {'precision': 0.4; 'recall': 0.26666666666666666; 'f1-score': 0.32; 'support': 15}; '1.0': {'precision': 0.7380952380952381; 'recall': 0.8378378378378378; 'f1-score': 0.7848101265822786; 'support': 37}; 'accuracy': 0.6730769230769231; 'macro avg': {'precision': 0.569047619047619; 'recall': 0.5522522522522523; 'f1-score': 0.5524050632911393; 'support': 52}; 'weighted avg': {'precision': 0.6405677655677656; 'recall': 0.6730769230769231; 'f1-score': 0.650730282375852; 'support': 52}}
10,2,CNF,4,470,52,14,[33; 34],14,0.321168,0.634615,9,[X2 >= 1.650000 OR X4 < 211.500000 OR X9 < 0.895000] AND [(NOT X1) OR X2 >= 1.650000 OR X3 >= 1.250000 OR X4 >= 211.500000 OR X5 >= 61.500000 OR X9 < 0.895000],{'0.0': {'precision': 0.44666666666666666; 'recall': 0.5; 'f1-score': 0.47183098591549294; 'support': 134}; '1.0': {'precision': 0.790625; 'recall': 0.7529761904761905; 'f1-score': 0.771341463414634; 'support': 336}; 'accuracy': 0.6808510638297872; 'macro avg': {'precision': 0.6186458333333333; 'recall': 0.6264880952380952; 'f1-score': 0.6215862246650635; 'support': 470}; 'weighted avg': {'precision': 0.6925602836879434; 'recall': 0.6808510638297872; 'f1-score': 0.6859491145106236; 'support': 470}},{'0.0': {'precision': 0.4; 'recall': 0.5333333333333333; 'f1-score': 0.4571428571428572; 'support': 15}; '1.0': {'precision': 0.78125; 'recall': 0.6756756756756757; 'f1-score': 0.7246376811594203; 'support': 37}; 'accuracy': 0.6346153846153846; 'macro avg': {'precision': 0.590625; 'recall': 0.6045045045045045; 'f1-score': 0.5908902691511387; 'support': 52}; 'weighted avg': {'precision': 0.6712740384615384; 'recall': 0.6346153846153846; 'f1-score': 0.647475712693104; 'support': 52}}
10,2,CNF,5,470,52,14,[33; 34],14,0.377718,0.615385,7,[X2 >= 1.650000 OR X5 >= 61.500000 OR X6 < 59.500000 OR X9 < 0.895000] AND [X3 >= 1.250000 OR X4 >= 211.500000 OR X6 >= 59.500000],{'0.0': {'precision': 0.4926829268292683; 'recall': 0.753731343283582; 'f1-score': 0.5958702064896755; 'support': 134}; '1.0': {'precision': 0.8754716981132076; 'recall': 0.6904761904761905; 'f1-score': 0.7720465890183029; 'support': 336}; 'accuracy': 0.7085106382978723; 'macro avg': {'precision': 0.6840773124712379; 'recall': 0.7221037668798862; 'f1-score': 0.6839583977539891; 'support': 470}; 'weighted avg': {'precision': 0.7663361760875738; 'recall': 0.7085106382978723; 'f1-score': 0.72181757782929; 'support': 470}},{'0.0': {'precision': 0.391304347826087; 'recall': 0.6; 'f1-score': 0.47368421052631576; 'support': 15}; '1.0': {'precision': 0.7931034482758621; 'recall': 0.6216216216216216; 'f1-score': 0.696969696969697; 'support': 37}; 'accuracy': 0.6153846153846154; 'macro avg': {'precision': 0.5922038980509745; 'recall': 0.6108108108108108; 'f1-score': 0.5853269537480064; 'support': 52}; 'weighted avg': {'precision': 0.6771998616076578; 'recall': 0.6153846153846154; 'f1-score': 0.6325604220341062; 'support': 52}}
10,2,CNF,6,470,52,14,[33; 34],14,0.379616,0.711538,10,[X1 OR X2 >= 1.650000 OR X3 >= 1.250000 OR X4 < 211.500000 OR X6 < 59.500000 OR X9 < 0.895000] AND [X2 >= 1.650000 OR X5 >= 61.500000 OR X6 >= 59.500000 OR X9 >= 0.895000],{'0.0': {'precision': 0.34375; 'recall': 0.16417910447761194; 'f1-score': 0.2222222222222222; 'support': 134}; '1.0': {'precision': 0.7241379310344828; 'recall': 0.875; 'f1-score': 0.7924528301886793; 'support': 336}; 'accuracy': 0.6723404255319149; 'macro avg': {'precision': 0.5339439655172413; 'recall': 0.519589552238806; 'f1-score': 0.5073375262054507; 'support': 470}; 'weighted avg': {'precision': 0.6156869038884814; 'recall': 0.6723404255319149; 'f1-score': 0.6298764440876043; 'support': 470}},{'0.0': {'precision': 0.5; 'recall': 0.13333333333333333; 'f1-score': 0.2105263157894737; 'support': 15}; '1.0': {'precision': 0.7291666666666666; 'recall': 0.9459459459459459; 'f1-score': 0.8235294117647058; 'support': 37}; 'accuracy': 0.7115384615384616; 'macro avg': {'precision': 0.6145833333333333; 'recall': 0.5396396396396397; 'f1-score': 0.5170278637770898; 'support': 52}; 'weighted avg': {'precision': 0.6630608974358974; 'recall': 0.7115384615384616; 'f1-score': 0.6467015956180042; 'support': 52}}
10,2,CNF,7,470,52,14,[33; 34],14,0.385222,0.673077,8,[X1 OR X2 >= 1.650000 OR X3 >= 1.250000 OR X5 >= 61.500000] AND [(NOT X1) OR X2 >= 1.650000 OR X4 >= 211.500000 OR X5 < 61.500000],{'0.0': {'precision': 0.4367816091954023; 'recall': 0.2835820895522388; 'f1-score': 0.34389140271493207; 'support': 134}; '1.0': {'precision': 0.7493472584856397; 'recall': 0.8541666666666666; 'f1-score': 0.7983310152990263; 'support': 336}; 'accuracy': 0.6914893617021277; 'macro avg': {'precision': 0.593064433840521; 'recall': 0.5688743781094527; 'f1-score': 0.5711112090069792; 'support': 470}; 'weighted avg': {'precision': 0.6602327967731039; 'recall': 0.6914893617021277; 'f1-score': 0.6687673810729228; 'support': 470}},{'0.0': {'precision': 0.375; 'recall': 0.2; 'f1-score': 0.26086956521739135; 'support': 15}; '1.0': {'precision': 0.7272727272727273; 'recall': 0.8648648648648649; 'f1-score': 0.7901234567901235; 'support': 37}; 'accuracy': 0.6730769230769231; 'macro avg': {'precision': 0.5511363636363636; 'recall': 0.5324324324324324; 'f1-score': 0.5254965110037575; 'support': 52}; 'weighted avg': {'precision': 0.6256555944055944; 'recall': 0.6730769230769231; 'f1-score': 0.6374540649902969; 'support': 52}}
10,2,CNF,8,470,52,14,[33; 34],14,0.338666,0.711538,11,[X1 OR X2 >= 1.650000 OR X3 >= 1.250000 OR X4 >= 211.500000 OR X6 >= 59.500000 OR X9 < 0.895000] AND [(NOT X1) OR X2 >= 1.650000 OR X5 >= 61.500000 OR X6 >= 59.500000 OR X9 < 0.895000],{'0.0': {'precision': 0.48214285714285715; 'recall': 0.6044776119402985; 'f1-score': 0.5364238410596026; 'support': 134}; '1.0': {'precision': 0.8245033112582781; 'recall': 0.7410714285714286; 'f1-score': 0.7805642633228841; 'support': 336}; 'accuracy': 0.7021276595744681; 'macro avg': {'precision': 0.6533230842005676; 'recall': 0.6727745202558635; 'f1-score': 0.6584940521912434; 'support': 470}; 'weighted avg': {'precision': 0.7268941605104773; 'recall': 0.7021276595744681; 'f1-score': 0.7109582705925017; 'support': 470}},{'0.0': {'precision': 0.5; 'recall': 0.4666666666666667; 'f1-score': 0.4827586206896552; 'support': 15}; '1.0': {'precision': 0.7894736842105263; 'recall': 0.8108108108108109; 'f1-score': 0.8; 'support': 37}; 'accuracy': 0.7115384615384616; 'macro avg': {'precision': 0.6447368421052632; 'recall': 0.6387387387387388; 'f1-score': 0.6413793103448276; 'support': 52}; 'weighted avg': {'precision': 0.7059716599190283; 'recall': 0.7115384615384616; 'f1-score': 0.7084880636604775; 'support': 52}}
10,2,CNF,9,470,52,14,[33; 34],14,0.357820,0.692308,12,[(NOT X1) OR X2 >= 1.650000 OR X3 >= 1.250000 OR X4 >= 211.500000 OR X5 >= 61.500000 OR X6 >= 59.500000 OR X9 < 0.895000] AND [(NOT X1) OR X2 < 1.650000 OR X3 >= 1.250000 OR X4 < 211.500000 OR X9 < 0.895000],{'0.0': {'precision': 0.494949494949495; 'recall': 0.3656716417910448; 'f1-score': 0.4206008583690987; 'support': 134}; '1.0': {'precision': 0.77088948787062; 'recall': 0.8511904761904762; 'f1-score': 0.8090523338048091; 'support': 336}; 'accuracy': 0.7127659574468085; 'macro avg': {'precision': 0.6329194914100574; 'recall': 0.6084310589907604; 'f1-score': 0.6148265960869539; 'support': 470}; 'weighted avg': {'precision': 0.6922172345697035; 'recall': 0.7127659574468085; 'f1-score': 0.6983023386805852; 'support': 470}},{'0.0': {'precision': 0.4444444444444444; 'recall': 0.26666666666666666; 'f1-score': 0.33333333333333337; 'support': 15}; '1.0': {'precision': 0.7441860465116279; 'recall': 0.8648648648648649; 'f1-score': 0.8; 'support': 37}; 'accuracy': 0.6923076923076923; 'macro avg': {'precision': 0.5943152454780362; 'recall': 0.5657657657657658; 'f1-score': 0.5666666666666667; 'support': 52}; 'weighted avg': {'precision': 0.6577221228384018; 'recall': 0.6923076923076923; 'f1-score': 0.6653846153846155; 'support': 52}}
10,2,CNF,0,469,53,7,[67; 67],14,0.221435,0.641509,9,[(NOT X1) OR X3 >= 1.250000 OR X4 < 211.500000 OR X6 >= 59.500000 OR X9 >= 0.895000] AND [X1 OR X4 >= 211.500000 OR X5 >= 61.500000 OR X9 < 0.895000],{'0.0': {'precision': 0.40789473684210525; 'recall': 0.23134328358208955; 'f1-score': 0.29523809523809524; 'support': 134}; '1.0': {'precision': 0.7379134860050891; 'recall': 0.8656716417910447; 'f1-score': 0.7967032967032965; 'support': 335}; 'accuracy': 0.6844349680170576; 'macro avg': {'precision': 0.5729041114235972; 'recall': 0.5485074626865671; 'f1-score': 0.5459706959706959; 'support': 469}; 'weighted avg': {'precision': 0.6436224148156651; 'recall': 0.6844349680170576; 'f1-score': 0.6534275248560961; 'support': 469}},{'0.0': {'precision': 0.25; 'recall': 0.13333333333333333; 'f1-score': 0.1739130434782609; 'support': 15}; '1.0': {'precision': 0.7111111111111111; 'recall': 0.8421052631578947; 'f1-score': 0.7710843373493975; 'support': 38}; 'accuracy': 0.6415094339622641; 'macro avg': {'precision': 0.48055555555555557; 'recall': 0.487719298245614; 'f1-score': 0.4724986904138292; 'support': 53}; 'weighted avg': {'precision': 0.5806079664570231; 'recall': 0.6415094339622641; 'f1-score': 0.6020735938009627; 'support': 53}}
10,2,CNF,1,469,53,7,[67; 67],14,0.328805,0.716981,11,[(NOT X1) OR X2 >= 1.650000 OR X3 >= 1.250000 OR X5 >= 61.500000 OR X6 >= 59.500000 OR X9 >= 0.895000] AND [X2 >= 1.650000 OR X4 >= 211.500000 OR X5 >= 61.500000 OR X6 < 59.500000 OR X9 < 0.895000],{'0.0': {'precision': 0.4; 'recall': 0.16417910447761194; 'f1-score': 0.23280423280423276; 'support': 134}; '1.0': {'precision': 0.7294685990338164; 'recall': 0.9014925373134328; 'f1-score': 0.8064085447263017; 'support': 335}; 'accuracy': 0.6908315565031983; 'macro avg': {'precision': 0.5647342995169082; 'recall': 0.5328358208955224; 'f1-score': 0.5196063887652672; 'support': 469}; 'weighted avg': {'precision': 0.6353347135955832; 'recall': 0.6908315565031983; 'f1-score': 0.6425215984628535; 'support': 469}},{'0.0': {'precision': 0.5; 'recall': 0.06666666666666667; 'f1-score': 0.11764705882352941; 'support': 15}; '1.0': {'precision': 0.7254901960784313; 'recall': 0.9736842105263158; 'f1-score': 0.8314606741573034; 'support': 38}; 'accuracy': 0.7169811320754716; 'macro avg': {'precision': 0.6127450980392157; 'recall': 0.5201754385964913; 'f1-score': 0.4745538664904164; 'support': 53}; 'weighted avg': {'precision': 0.6616722160562337; 'recall': 0.7169811320754716; 'f1-score': 0.629437952836424; 'support': 53}}
10,2,CNF,2,470,52,7,[67; 68],14,0.256872,0.750000,9,[X3 < 1.250000 OR X5 >= 61.500000 OR X6 >= 59.500000 OR X9 < 0.895000] AND [(NOT X1) OR X2 >= 1.650000 OR X4 >= 211.500000 OR X5 >= 61.500000 OR X9 < 0.895000],{'0.0': {'precision': 0.5094339622641509; 'recall': 0.4; 'f1-score': 0.44813278008298757; 'support': 135}; '1.0': {'precision': 0.7774725274725275; 'recall': 0.844776119402985; 'f1-score': 0.809728183118741; 'support': 335}; 'accuracy': 0.7170212765957447; 'macro avg': {'precision': 0.6434532448683392; 'recall': 0.6223880597014926; 'f1-score': 0.6289304816008643; 'support': 470}; 'weighted avg': {'precision': 0.7004827268275682; 'recall': 0.7170212765957447; 'f1-score': 0.7058656737361311; 'support': 470}},{'0.0': {'precision': 0.5714285714285714; 'recall': 0.2857142857142857; 'f1-score': 0.38095238095238093; 'support': 14}; '1.0': {'precision': 0.7777777777777778; 'recall': 0.9210526315789473; 'f1-score': 0.8433734939759038; 'support': 38}; 'accuracy': 0.75; 'macro avg': {'precision': 0.6746031746031746; 'recall': 0.6033834586466165; 'f1-score': 0.6121629374641424; 'support': 52}; 'weighted avg': {'precision': 0.7222222222222222; 'recall': 0.75; 'f1-score': 0.7188755020080323; 'support': 52}}
10,2,CNF,3,470,52,7,[67; 68],14,0.314897,0.769231,10,[(NOT X1) OR X2 >= 1.650000 OR X3 >= 1.250000 OR X4 >= 211.500000 OR X6 >= 59.500000 OR X9 < 0.895000] AND [X1 OR X3 >= 1.250000 OR X5 >= 61.500000 OR X9 < 0.895000],{'0.0': {'precision': 0.5; 'recall': 0.5447761194029851; 'f1-score': 0.5214285714285715; 'support': 134}; '1.0': {'precision': 0.8117283950617284; 'recall': 0.7827380952380952; 'f1-score': 0.796969696969697; 'support': 336}; 'accuracy': 0.7148936170212766; 'macro avg': {'precision': 0.6558641975308642; 'recall': 0.6637571073205402; 'f1-score': 0.6591991341991342; 'support': 470}; 'weighted avg': {'precision': 0.7228526398739166; 'recall': 0.7148936170212766; 'f1-score': 0.7184111633047804; 'support': 470}},{'0.0': {'precision': 0.6; 'recall': 0.6; 'f1-score': 0.6; 'support': 15}; '1.0': {'precision': 0.8378378378378378; 'recall': 0.8378378378378378; 'f1-score': 0.8378378378378378; 'support': 37}; 'accuracy': 0.7692307692307693; 'macro avg': {'precision': 0.7189189189189189; 'recall': 0.7189189189189189; 'f1-score': 0.7189189189189189; 'support': 52}; 'weighted avg': {'precision': 0.7692307692307693; 'recall': 0.7692307692307693; 'f1-score': 0.7692307692307693; 'support': 52}}
10,2,CNF,4,470,52,7,[67; 68],14,0.214964,0.615385,9,[(NOT X1) OR X2 >= 1.650000 OR X4 >= 211.500000 OR X5 >= 61.500000 OR X9 < 0.895000] AND [X2 < 1.650000 OR X3 >= 1.250000 OR X5 >= 61.500000 OR X9 >= 0.895000],{'0.0': {'precision': 0.5321100917431193; 'recall': 0.43283582089552236; 'f1-score': 0.47736625514403286; 'support': 134}; '1.0': {'precision': 0.7894736842105263; 'recall': 0.8482142857142857; 'f1-score': 0.8177905308464848; 'support': 336}; 'accuracy': 0.7297872340425532; 'macro avg': {'precision': 0.6607918879768229; 'recall': 0.6405250533049041; 'f1-score': 0.6475783929952588; 'support': 470}; 'weighted avg': {'precision': 0.7160976812517336; 'recall': 0.7297872340425532; 'f1-score': 0.7207333969228071; 'support': 470}},{'0.0': {'precision': 0.3076923076923077; 'recall': 0.26666666666666666; 'f1-score': 0.28571428571428575; 'support': 15}; '1.0': {'precision': 0.717948717948718; 'recall': 0.7567567567567568; 'f1-score': 0.736842105263158; 'support': 37}; 'accuracy': 0.6153846153846154; 'macro avg': {'precision': 0.5128205128205128; 'recall': 0.5117117117117117; 'f1-score': 0.5112781954887219; 'support': 52}; 'weighted avg': {'precision': 0.5996055226824458; 'recall': 0.6153846153846154; 'f1-score': 0.6067090803932911; 'support': 52}}
10,2,CNF,5,470,52,7,[67; 68],14,0.213444,0.673077,9,[X2 >= 1.650000 OR X3 >= 1.250000 OR X4 >= 211.500000 OR X6 >= 59.500000 OR X9 < 0.895000] AND [X3 >= 1.250000 OR X5 >= 61.500000 OR X6 < 59.500000 OR X9 >= 0.895000],{'0.0': {'precision': 0.5; 'recall': 0.5447761194029851; 'f1-score': 0.5214285714285715; 'support': 134}; '1.0': {'precision': 0.8117283950617284; 'recall': 0.7827380952380952; 'f1-score': 0.796969696969697; 'support': 336}; 'accuracy': 0.7148936170212766; 'macro avg': {'precision': 0.6558641975308642; 'recall': 0.6637571073205402; 'f1-score': 0.6591991341991342; 'support': 470}; 'weighted avg': {'precision': 0.7228526398739166; 'recall': 0.7148936170212766; 'f1-score': 0.7184111633047804; 'support': 470}},{'0.0': {'precision': 0.4444444444444444; 'recall': 0.5333333333333333; 'f1-score': 0.4848484848484848; 'support': 15}; '1.0': {'precision': 0.7941176470588235; 'recall': 0.7297297297297297; 'f1-score': 0.7605633802816901; 'support': 37}; 'accuracy': 0.6730769230769231; 'macro avg': {'precision': 0.619281045751634; 'recall': 0.6315315315315315; 'f1-score': 0.6227059325650874; 'support': 52}; 'weighted avg': {'precision': 0.6932503770739065; 'recall': 0.6730769230769231; 'f1-score': 0.6810302373682655; 'support': 52}}
10,2,CNF,6,470,52,7,[67; 68],14,0.229159,0.750000,9,[(NOT X1) OR X2 >= 1.650000 OR X4 >= 211.500000 OR X9 < 0.895000] AND [X2 >= 1.650000 OR X3 >= 1.250000 OR X4 < 211.500000 OR X6 < 59.500000 OR X9 < 0.895000],{'0.0': {'precision': 0.47413793103448276; 'recall': 0.41044776119402987; 'f1-score': 0.43999999999999995; 'support': 134}; '1.0': {'precision': 0.7768361581920904; 'recall': 0.8184523809523809; 'f1-score': 0.7971014492753623; 'support': 336}; 'accuracy': 0.7021276595744681; 'macro avg': {'precision': 0.6254870446132865; 'recall': 0.6144500710732054; 'f1-score': 0.6185507246376811; 'support': 470}; 'weighted avg': {'precision': 0.690534961513113; 'recall': 0.7021276595744681; 'f1-score': 0.6952895467160036; 'support': 470}},{'0.0': {'precision': 0.5714285714285714; 'recall': 0.5333333333333333; 'f1-score': 0.5517241379310344; 'support': 15}; '1.0': {'precision': 0.8157894736842105; 'recall': 0.8378378378378378; 'f1-score': 0.8266666666666665; 'support': 37}; 'accuracy': 0.75; 'macro avg': {'precision': 0.6936090225563909; 'recall': 0.6855855855855856; 'f1-score': 0.6891954022988505; 'support': 52}; 'weighted avg': {'precision': 0.7453007518796991; 'recall': 0.75; 'f1-score': 0.7473563218390804; 'support': 52}}
10,2,CNF,7,470,52,7,[67; 68],14,0.273890,0.673077,11,[(NOT X1) OR X2 >= 1.650000 OR X3 >= 1.250000 OR X4 >= 211.500000 OR X6 >= 59.500000 OR X9 < 0.895000] AND [X1 OR X2 >= 1.650000 OR X3 >= 1.250000 OR X5 >= 61.500000 OR X9 < 0.895000],{'0.0': {'precision': 0.5211267605633803; 'recall': 0.5522388059701493; 'f1-score': 0.5362318840579711; 'support': 134}; '1.0': {'precision': 0.8170731707317073; 'recall': 0.7976190476190477; 'f1-score': 0.8072289156626505; 'support': 336}; 'accuracy': 0.7276595744680852; 'macro avg': {'precision': 0.6690999656475438; 'recall': 0.6749289267945985; 'f1-score': 0.6717303998603108; 'support': 470}; 'weighted avg': {'precision': 0.732696960173078; 'recall': 0.7276595744680852; 'f1-score': 0.7299659321838696; 'support': 470}},{'0.0': {'precision': 0.4444444444444444; 'recall': 0.5333333333333333; 'f1-score': 0.4848484848484848; 'support': 15}; '1.0': {'precision': 0.7941176470588235; 'recall': 0.7297297297297297; 'f1-score': 0.7605633802816901; 'support': 37}; 'accuracy': 0.6730769230769231; 'macro avg': {'precision': 0.619281045751634; 'recall': 0.6315315315315315; 'f1-score': 0.6227059325650874; 'support': 52}; 'weighted avg': {'precision': 0.6932503770739065; 'recall': 0.6730769230769231; 'f1-score': 0.6810302373682655; 'support': 52}}
10,2,CNF,8,470,52,7,[67; 68],14,0.225350,0.750000,9,[(NOT X1) OR X2 >= 1.650000 OR X3 >= 1.250000 OR X4 >= 211.500000 OR X9 < 0.895000] AND [X1 OR X3 >= 1.250000 OR X4 >= 211.500000 OR X5 >= 61.500000],{'0.0': {'precision': 0.5; 'recall': 0.6194029850746269; 'f1-score': 0.5533333333333333; 'support': 134}; '1.0': {'precision': 0.8322368421052632; 'recall': 0.7529761904761905; 'f1-score': 0.790625; 'support': 336}; 'accuracy': 0.7148936170212766; 'macro avg': {'precision': 0.6661184210526316; 'recall': 0.6861895877754087; 'f1-score': 0.6719791666666667; 'support': 470}; 'weighted avg': {'precision': 0.7375139977603584; 'recall': 0.7148936170212766; 'f1-score': 0.7229716312056738; 'support': 470}},{'0.0': {'precision': 0.5714285714285714; 'recall': 0.5333333333333333; 'f1-score': 0.5517241379310344; 'support': 15}; '1.0': {'precision': 0.8157894736842105; 'recall': 0.8378378378378378; 'f1-score': 0.8266666666666665; 'support': 37}; 'accuracy': 0.75; 'macro avg': {'precision': 0.6936090225563909; 'recall': 0.6855855855855856; 'f1-score': 0.6891954022988505; 'support': 52}; 'weighted avg': {'precision': 0.7453007518796991; 'recall': 0.75; 'f1-score': 0.7473563218390804; 'support': 52}}
10,2,CNF,9,470,52,7,[67; 68],14,0.237992,0.750000,10,[X2 >= 1.650000 OR X3 >= 1.250000 OR X4 >= 211.500000 OR X5 >= 61.500000 OR X6 >= 59.500000 OR X9 < 0.895000] AND [X2 >= 1.650000 OR X4 < 211.500000 OR X6 >= 59.500000 OR X9 >= 0.895000],{'0.0': {'precision': 0.4805194805194805; 'recall': 0.5522388059701493; 'f1-score': 0.5138888888888888; 'support': 134}; '1.0': {'precision': 0.810126582278481; 'recall': 0.7619047619047619; 'f1-score': 0.7852760736196319; 'support': 336}; 'accuracy': 0.7021276595744681; 'macro avg': {'precision': 0.6453230313989807; 'recall': 0.6570717839374556; 'f1-score': 0.6495824812542603; 'support': 470}; 'weighted avg': {'precision': 0.7161534936918723; 'recall': 0.7021276595744681; 'f1-score': 0.707901854994271; 'support': 470}},{'0.0': {'precision': 0.5555555555555556; 'recall': 0.6666666666666666; 'f1-score': 0.606060606060606; 'support': 15}; '1.0': {'precision': 0.8529411764705882; 'recall': 0.7837837837837838; 'f1-score': 0.8169014084507041; 'support': 37}; 'accuracy': 0.75; 'macro avg': {'precision': 0.7042483660130718; 'recall': 0.7252252252252251; 'f1-score': 0.711481007255655; 'support': 52}; 'weighted avg': {'precision': 0.767156862745098; 'recall': 0.75; 'f1-score': 0.7560819462227912; 'support': 52}}
10,2,CNF,0,469,53,3,[156; 157],14,1.240555,0.679245,7,[X2 >= 1.650000 OR X4 >= 211.500000 OR X6 >= 59.500000] AND [X1 OR X3 >= 1.250000 OR X5 >= 61.500000 OR X9 >= 0.895000],{'0.0': {'precision': 0.5; 'recall': 0.7014925373134329; 'f1-score': 0.5838509316770186; 'support': 134}; '1.0': {'precision': 0.8576512455516014; 'recall': 0.7194029850746269; 'f1-score': 0.7824675324675324; 'support': 335}; 'accuracy': 0.7142857142857143; 'macro avg': {'precision': 0.6788256227758007; 'recall': 0.7104477611940299; 'f1-score': 0.6831592320722755; 'support': 469}; 'weighted avg': {'precision': 0.755465175394001; 'recall': 0.7142857142857143; 'f1-score': 0.7257199322416713; 'support': 469}},{'0.0': {'precision': 0.4444444444444444; 'recall': 0.5333333333333333; 'f1-score': 0.4848484848484848; 'support': 15}; '1.0': {'precision': 0.8; 'recall': 0.7368421052631579; 'f1-score': 0.7671232876712328; 'support': 38}; 'accuracy': 0.6792452830188679; 'macro avg': {'precision': 0.6222222222222222; 'recall': 0.6350877192982456; 'f1-score': 0.6259858862598588; 'support': 53}; 'weighted avg': {'precision': 0.69937106918239; 'recall': 0.6792452830188679; 'f1-score': 0.6872341925327192; 'support': 53}}
10,2,CNF,1,469,53,3,[156; 157],14,1.104229,0.641509,10,[(NOT X1) OR X2 >= 1.650000 OR X4 < 211.500000 OR X5 >= 61.500000 OR X9 < 0.895000] AND [X1 OR X3 >= 1.250000 OR X4 >= 211.500000 OR X5 >= 61.500000 OR X6 >= 59.500000],{'0.0': {'precision': 0.42696629213483145; 'recall': 0.2835820895522388; 'f1-score': 0.34080717488789236; 'support': 134}; '1.0': {'precision': 0.7473684210526316; 'recall': 0.8477611940298507; 'f1-score': 0.7944055944055943; 'support': 335}; 'accuracy': 0.6865671641791045; 'macro avg': {'precision': 0.5871673565937315; 'recall': 0.5656716417910448; 'f1-score': 0.5676063846467434; 'support': 469}; 'weighted avg': {'precision': 0.6558249556475458; 'recall': 0.6865671641791045; 'f1-score': 0.6648060459719651; 'support': 469}},{'0.0': {'precision': 0.3888888888888889; 'recall': 0.4666666666666667; 'f1-score': 0.42424242424242425; 'support': 15}; '1.0': {'precision': 0.7714285714285715; 'recall': 0.7105263157894737; 'f1-score': 0.7397260273972601; 'support': 38}; 'accuracy': 0.6415094339622641; 'macro avg': {'precision': 0.5801587301587302; 'recall': 0.5885964912280701; 'f1-score': 0.5819842258198422; 'support': 53}; 'weighted avg': {'precision': 0.6631626235399821; 'recall': 0.6415094339622641; 'f1-score': 0.6504382151836273; 'support': 53}}
