lamda, n_clause, rule_type, id_cv, train_size, val_size, n_partitions, real_partition_size, n_features, training_time, val_accuracy, rule_size, rule, classification_report_train, classification_report_val
5,2,CNF,7,461,51,3,[153; 154],540,3.986952,0.921569,8,[X10 >= 0.546140 OR X13 >= 38.430000 OR X22 >= 97.660000 OR X28 >= 0.360080] AND [X6 >= 0.111920 OR X13 >= 54.088000 OR X21 >= 30.908000 OR X27 >= 0.177540],{'0.0': {'precision': 0.9421768707482994; 'recall': 0.9551724137931035; 'f1-score': 0.9486301369863014; 'support': 290}; '1.0': {'precision': 0.9221556886227545; 'recall': 0.9005847953216374; 'f1-score': 0.9112426035502958; 'support': 171}; 'accuracy': 0.9349240780911063; 'macro avg': {'precision': 0.932166279685527; 'recall': 0.9278786045573704; 'f1-score': 0.9299363702682986; 'support': 461}; 'weighted avg': {'precision': 0.934750358506503; 'recall': 0.9349240780911063; 'f1-score': 0.9347618762106897; 'support': 461}},{'0.0': {'precision': 0.9375; 'recall': 0.9375; 'f1-score': 0.9375; 'support': 32}; '1.0': {'precision': 0.8947368421052632; 'recall': 0.8947368421052632; 'f1-score': 0.8947368421052632; 'support': 19}; 'accuracy': 0.9215686274509803; 'macro avg': {'precision': 0.9161184210526316; 'recall': 0.9161184210526316; 'f1-score': 0.9161184210526316; 'support': 51}; 'weighted avg': {'precision': 0.9215686274509803; 'recall': 0.9215686274509803; 'f1-score': 0.9215686274509803; 'support': 51}}
5,2,CNF,8,461,51,3,[153; 154],540,5.089247,0.921569,9,[X1 >= 19.968000 OR X5 < 0.059638 OR X15 < 0.011800 OR X20 >= 20.294000 OR X27 >= 0.150800] AND [X6 >= 0.111920 OR X10 >= 0.546140 OR X22 >= 115.900000 OR X27 >= 0.121800],{'0.0': {'precision': 0.9754385964912281; 'recall': 0.9586206896551724; 'f1-score': 0.9669565217391305; 'support': 290}; '1.0': {'precision': 0.9318181818181818; 'recall': 0.9590643274853801; 'f1-score': 0.9452449567723341; 'support': 171}; 'accuracy': 0.9587852494577006; 'macro avg': {'precision': 0.9536283891547049; 'recall': 0.9588425085702763; 'f1-score': 0.9561007392557324; 'support': 461}; 'weighted avg': {'precision': 0.9592583559075167; 'recall': 0.9587852494577006; 'f1-score': 0.9589029911332255; 'support': 461}},{'0.0': {'precision': 0.9117647058823529; 'recall': 0.96875; 'f1-score': 0.9393939393939394; 'support': 32}; '1.0': {'precision': 0.9411764705882353; 'recall': 0.8421052631578947; 'f1-score': 0.8888888888888888; 'support': 19}; 'accuracy': 0.9215686274509803; 'macro avg': {'precision': 0.9264705882352942; 'recall': 0.9054276315789473; 'f1-score': 0.9141414141414141; 'support': 51}; 'weighted avg': {'precision': 0.9227220299884661; 'recall': 0.9215686274509803; 'f1-score': 0.9205783323430382; 'support': 51}}
5,2,CNF,9,461,51,3,[153; 154],540,27.153145,0.882353,9,[X3 >= 915.060000 OR X6 >= 0.061540 OR X12 >= 5.123200 OR X13 >= 54.088000 OR X25 >= 0.251400 OR X27 >= 0.150800] AND [X23 >= 781.180000 OR X27 >= 0.208940 OR X28 >= 0.360080],{'0.0': {'precision': 0.9618055555555556; 'recall': 0.9551724137931035; 'f1-score': 0.9584775086505191; 'support': 290}; '1.0': {'precision': 0.9248554913294798; 'recall': 0.935672514619883; 'f1-score': 0.9302325581395349; 'support': 171}; 'accuracy': 0.9479392624728851; 'macro avg': {'precision': 0.9433305234425177; 'recall': 0.9454224642064932; 'f1-score': 0.944355033395027; 'support': 461}; 'weighted avg': {'precision': 0.9480995664391587; 'recall': 0.9479392624728851; 'f1-score': 0.9480005313460107; 'support': 461}},{'0.0': {'precision': 0.9333333333333333; 'recall': 0.875; 'f1-score': 0.9032258064516129; 'support': 32}; '1.0': {'precision': 0.8095238095238095; 'recall': 0.8947368421052632; 'f1-score': 0.8500000000000001; 'support': 19}; 'accuracy': 0.8823529411764706; 'macro avg': {'precision': 0.8714285714285714; 'recall': 0.8848684210526316; 'f1-score': 0.8766129032258065; 'support': 51}; 'weighted avg': {'precision': 0.8872082166199813; 'recall': 0.8823529411764706; 'f1-score': 0.8833965844402277; 'support': 51}}
5,2,DNF,0,460,52,57,[8; 9],540,2.540915,0.750000,6,[X4 >= 0.084206 AND X5 >= 0.092630] OR [X0 < 10.260000 AND X0 >= 10.260000 AND X4 >= 0.095870 AND X24 < 0.131300],{'0.0': {'precision': 0.891213389121339; 'recall': 0.7370242214532872; 'f1-score': 0.8068181818181819; 'support': 289}; '1.0': {'precision': 0.6561085972850679; 'recall': 0.847953216374269; 'f1-score': 0.739795918367347; 'support': 171}; 'accuracy': 0.7782608695652173; 'macro avg': {'precision': 0.7736609932032035; 'recall': 0.7924887189137781; 'f1-score': 0.7733070500927645; 'support': 460}; 'weighted avg': {'precision': 0.8038157382430728; 'recall': 0.7782608695652173; 'f1-score': 0.7819033838831976; 'support': 460}},{'0.0': {'precision': 0.8571428571428571; 'recall': 0.7272727272727273; 'f1-score': 0.7868852459016394; 'support': 33}; '1.0': {'precision': 0.625; 'recall': 0.7894736842105263; 'f1-score': 0.6976744186046512; 'support': 19}; 'accuracy': 0.75; 'macro avg': {'precision': 0.7410714285714286; 'recall': 0.7583732057416268; 'f1-score': 0.7422798322531453; 'support': 52}; 'weighted avg': {'precision': 0.7723214285714286; 'recall': 0.75; 'f1-score': 0.754288982081586; 'support': 52}}
5,2,DNF,1,460,52,57,[8; 9],540,2.353778,0.923077,7,[X0 >= 15.056000 AND X20 >= 14.970000] OR [X0 < 10.260000 AND X0 >= 12.726000 AND X1 >= 16.840000 AND X2 >= 77.360000 AND X28 >= 0.282200],{'0.0': {'precision': 0.8619631901840491; 'recall': 0.972318339100346; 'f1-score': 0.913821138211382; 'support': 289}; '1.0': {'precision': 0.9402985074626866; 'recall': 0.7368421052631579; 'f1-score': 0.8262295081967214; 'support': 171}; 'accuracy': 0.8847826086956522; 'macro avg': {'precision': 0.9011308488233678; 'recall': 0.854580222181752; 'f1-score': 0.8700253232040517; 'support': 460}; 'weighted avg': {'precision': 0.8910834929115427; 'recall': 0.8847826086956522; 'f1-score': 0.8812599018363669; 'support': 460}},{'0.0': {'precision': 0.9393939393939394; 'recall': 0.9393939393939394; 'f1-score': 0.9393939393939394; 'support': 33}; '1.0': {'precision': 0.8947368421052632; 'recall': 0.8947368421052632; 'f1-score': 0.8947368421052632; 'support': 19}; 'accuracy': 0.9230769230769231; 'macro avg': {'precision': 0.9170653907496014; 'recall': 0.9170653907496014; 'f1-score': 0.9170653907496014; 'support': 52}; 'weighted avg': {'precision': 0.9230769230769231; 'recall': 0.9230769230769231; 'f1-score': 0.9230769230769231; 'support': 52}}
5,2,DNF,2,461,51,57,[8; 9],540,2.490000,0.862745,6,[X1 >= 15.656000 AND X22 >= 91.304000] OR [X0 < 10.260000 AND X0 >= 10.260000 AND X1 >= 17.912000 AND X4 >= 0.099338],{'0.0': {'precision': 0.972972972972973; 'recall': 0.7448275862068966; 'f1-score': 0.8437500000000001; 'support': 290}; '1.0': {'precision': 0.6903765690376569; 'recall': 0.9649122807017544; 'f1-score': 0.8048780487804877; 'support': 171}; 'accuracy': 0.8264642082429501; 'macro avg': {'precision': 0.831674771005315; 'recall': 0.8548699334543255; 'f1-score': 0.8243140243902439; 'support': 461}; 'weighted avg': {'precision': 0.8681487103418688; 'recall': 0.8264642082429501; 'f1-score': 0.8293311200465584; 'support': 461}},{'0.0': {'precision': 0.9629629629629629; 'recall': 0.8125; 'f1-score': 0.8813559322033898; 'support': 32}; '1.0': {'precision': 0.75; 'recall': 0.9473684210526315; 'f1-score': 0.8372093023255814; 'support': 19}; 'accuracy': 0.8627450980392157; 'macro avg': {'precision': 0.8564814814814814; 'recall': 0.8799342105263157; 'f1-score': 0.8592826172644856; 'support': 51}; 'weighted avg': {'precision': 0.8836238198983296; 'recall': 0.8627450980392157; 'f1-score': 0.864909148523422; 'support': 51}}
5,2,DNF,3,461,51,57,[8; 9],540,2.626604,0.960784,4,[X0 >= 15.056000 AND X1 >= 18.840000] OR [X0 >= 11.366000 AND X6 >= 0.111920],{'0.0': {'precision': 0.9188311688311688; 'recall': 0.9758620689655172; 'f1-score': 0.9464882943143812; 'support': 290}; '1.0': {'precision': 0.954248366013072; 'recall': 0.8538011695906432; 'f1-score': 0.9012345679012346; 'support': 171}; 'accuracy': 0.93058568329718; 'macro avg': {'precision': 0.9365397674221203; 'recall': 0.9148316192780802; 'f1-score': 0.9238614311078079; 'support': 461}; 'weighted avg': {'precision': 0.9319685673520048; 'recall': 0.93058568329718; 'f1-score': 0.9297022049073356; 'support': 461}},{'0.0': {'precision': 0.96875; 'recall': 0.96875; 'f1-score': 0.96875; 'support': 32}; '1.0': {'precision': 0.9473684210526315; 'recall': 0.9473684210526315; 'f1-score': 0.9473684210526315; 'support': 19}; 'accuracy': 0.9607843137254902; 'macro avg': {'precision': 0.9580592105263157; 'recall': 0.9580592105263157; 'f1-score': 0.9580592105263157; 'support': 51}; 'weighted avg': {'precision': 0.9607843137254902; 'recall': 0.9607843137254902; 'f1-score': 0.9607843137254902; 'support': 51}}
5,2,DNF,4,461,51,57,[8; 9],540,2.509574,0.901961,6,[X0 >= 13.370000 AND X1 >= 14.078000 AND X4 >= 0.087914] OR [X0 < 10.260000 AND X0 >= 10.260000 AND X4 >= 0.107500],{'0.0': {'precision': 0.8825503355704698; 'recall': 0.906896551724138; 'f1-score': 0.8945578231292517; 'support': 290}; '1.0': {'precision': 0.8343558282208589; 'recall': 0.7953216374269005; 'f1-score': 0.8143712574850298; 'support': 171}; 'accuracy': 0.8655097613882863; 'macro avg': {'precision': 0.8584530818956644; 'recall': 0.8511090945755193; 'f1-score': 0.8544645403071407; 'support': 461}; 'weighted avg': {'precision': 0.8646734141891608; 'recall': 0.8655097613882863; 'f1-score': 0.8648139994304188; 'support': 461}},{'0.0': {'precision': 0.9655172413793104; 'recall': 0.875; 'f1-score': 0.9180327868852458; 'support': 32}; '1.0': {'precision': 0.8181818181818182; 'recall': 0.9473684210526315; 'f1-score': 0.8780487804878049; 'support': 19}; 'accuracy': 0.9019607843137255; 'macro avg': {'precision': 0.8918495297805643; 'recall': 0.9111842105263157; 'f1-score': 0.8980407836865254; 'support': 51}; 'weighted avg': {'precision': 0.9106275739135781; 'recall': 0.9019607843137255; 'f1-score': 0.9031367845018854; 'support': 51}}
5,2,DNF,5,461,51,57,[8; 9],540,2.304250,0.823529,5,[X4 >= 0.087914 AND X6 >= 0.061540] OR [X0 >= 14.058000 AND X1 >= 18.840000 AND X20 >= 14.970000],{'0.0': {'precision': 0.975; 'recall': 0.8068965517241379; 'f1-score': 0.8830188679245283; 'support': 290}; '1.0': {'precision': 0.746606334841629; 'recall': 0.9649122807017544; 'f1-score': 0.8418367346938777; 'support': 171}; 'accuracy': 0.8655097613882863; 'macro avg': {'precision': 0.8608031674208145; 'recall': 0.8859044162129461; 'f1-score': 0.862427801309203; 'support': 461}; 'weighted avg': {'precision': 0.8902813085855067; 'recall': 0.8655097613882863; 'f1-score': 0.8677430657934193; 'support': 461}},{'0.0': {'precision': 1.0; 'recall': 0.71875; 'f1-score': 0.8363636363636363; 'support': 32}; '1.0': {'precision': 0.6785714285714286; 'recall': 1.0; 'f1-score': 0.8085106382978724; 'support': 19}; 'accuracy': 0.8235294117647058; 'macro avg': {'precision': 0.8392857142857143; 'recall': 0.859375; 'f1-score': 0.8224371373307544; 'support': 51}; 'weighted avg': {'precision': 0.8802521008403362; 'recall': 0.8235294117647058; 'f1-score': 0.8259870292410968; 'support': 51}}
5,2,DNF,6,461,51,57,[8; 9],540,2.486080,0.803922,4,[X0 >= 15.056000 AND X1 >= 14.078000] OR [X0 < 10.260000 AND X22 >= 105.740000],{'0.0': {'precision': 0.88; 'recall': 0.9862068965517241; 'f1-score': 0.9300813008130082; 'support': 290}; '1.0': {'precision': 0.9705882352941176; 'recall': 0.7719298245614035; 'f1-score': 0.8599348534201955; 'support': 171}; 'accuracy': 0.9067245119305857; 'macro avg': {'precision': 0.9252941176470588; 'recall': 0.8790683605565638; 'f1-score': 0.8950080771166018; 'support': 461}; 'weighted avg': {'precision': 0.9136021436774275; 'recall': 0.9067245119305857; 'f1-score': 0.9040616858364986; 'support': 461}},{'0.0': {'precision': 0.775; 'recall': 0.96875; 'f1-score': 0.8611111111111113; 'support': 32}; '1.0': {'precision': 0.9090909090909091; 'recall': 0.5263157894736842; 'f1-score': 0.6666666666666666; 'support': 19}; 'accuracy': 0.803921568627451; 'macro avg': {'precision': 0.8420454545454545; 'recall': 0.747532894736842; 'f1-score': 0.763888888888889; 'support': 51}; 'weighted avg': {'precision': 0.8249554367201427; 'recall': 0.803921568627451; 'f1-score': 0.7886710239651418; 'support': 51}}
5,2,DNF,7,461,51,57,[8; 9],540,2.396004,0.843137,7,[X22 >= 115.900000] OR [X0 < 10.260000 AND X0 >= 10.260000 AND X2 >= 91.420000 AND X4 >= 0.095870 AND X7 >= 0.027982 AND X10 >= 0.183080],{'0.0': {'precision': 0.89375; 'recall': 0.9862068965517241; 'f1-score': 0.9377049180327869; 'support': 290}; '1.0': {'precision': 0.9716312056737588; 'recall': 0.8011695906432749; 'f1-score': 0.8782051282051282; 'support': 171}; 'accuracy': 0.9175704989154013; 'macro avg': {'precision': 0.9326906028368794; 'recall': 0.8936882435974995; 'f1-score': 0.9079550231189575; 'support': 461}; 'weighted avg': {'precision': 0.9226386901739974; 'recall': 0.9175704989154013; 'f1-score': 0.915634497077191; 'support': 461}},{'0.0': {'precision': 0.8; 'recall': 1.0; 'f1-score': 0.888888888888889; 'support': 32}; '1.0': {'precision': 1.0; 'recall': 0.5789473684210527; 'f1-score': 0.7333333333333334; 'support': 19}; 'accuracy': 0.8431372549019608; 'macro avg': {'precision': 0.9; 'recall': 0.7894736842105263; 'f1-score': 0.8111111111111111; 'support': 51}; 'weighted avg': {'precision': 0.8745098039215686; 'recall': 0.8431372549019608; 'f1-score': 0.8309368191721134; 'support': 51}}
5,2,DNF,8,461,51,57,[8; 9],540,2.518387,0.901961,4,[X1 >= 14.078000 AND X6 >= 0.086212 AND X20 >= 14.970000] OR [X0 >= 15.056000],{'0.0': {'precision': 0.9611307420494699; 'recall': 0.9379310344827586; 'f1-score': 0.9493891797556719; 'support': 290}; '1.0': {'precision': 0.898876404494382; 'recall': 0.935672514619883; 'f1-score': 0.9169054441260744; 'support': 171}; 'accuracy': 0.9370932754880694; 'macro avg': {'precision': 0.930003573271926; 'recall': 0.9368017745513209; 'f1-score': 0.9331473119408732; 'support': 461}; 'weighted avg': {'precision': 0.9380385691168884; 'recall': 0.9370932754880694; 'f1-score': 0.9373398982097693; 'support': 461}},{'0.0': {'precision': 0.8857142857142857; 'recall': 0.96875; 'f1-score': 0.9253731343283582; 'support': 32}; '1.0': {'precision': 0.9375; 'recall': 0.7894736842105263; 'f1-score': 0.8571428571428572; 'support': 19}; 'accuracy': 0.9019607843137255; 'macro avg': {'precision': 0.9116071428571428; 'recall': 0.8791118421052632; 'f1-score': 0.8912579957356077; 'support': 51}; 'weighted avg': {'precision': 0.9050070028011205; 'recall': 0.9019607843137255; 'f1-score': 0.8999540114553285; 'support': 51}}
5,2,DNF,9,461,51,57,[8; 9],540,2.466756,0.941176,4,[X0 >= 15.056000 AND X2 >= 91.420000] OR [X0 < 10.260000 AND X0 >= 17.068000],{'0.0': {'precision': 0.8597560975609756; 'recall': 0.9724137931034482; 'f1-score': 0.9126213592233009; 'support': 290}; '1.0': {'precision': 0.9398496240601504; 'recall': 0.7309941520467836; 'f1-score': 0.8223684210526317; 'support': 171}; 'accuracy': 0.8828633405639913; 'macro avg': {'precision': 0.899802860810563; 'recall': 0.8517039725751159; 'f1-score': 0.8674948901379663; 'support': 461}; 'weighted avg': {'precision': 0.8894654099934244; 'recall': 0.8828633405639913; 'f1-score': 0.8791435882315777; 'support': 461}},{'0.0': {'precision': 0.967741935483871; 'recall': 0.9375; 'f1-score': 0.9523809523809523; 'support': 32}; '1.0': {'precision': 0.9; 'recall': 0.9473684210526315; 'f1-score': 0.9230769230769231; 'support': 19}; 'accuracy': 0.9411764705882353; 'macro avg': {'precision': 0.9338709677419355; 'recall': 0.9424342105263157; 'f1-score': 0.9377289377289377; 'support': 51}; 'weighted avg': {'precision': 0.9425047438330171; 'recall': 0.9411764705882353; 'f1-score': 0.9414637649931767; 'support': 51}}
5,2,DNF,0,460,52,28,[16; 17],540,1.537328,0.807692,6,[X1 >= 16.840000 AND X7 >= 0.027982] OR [X0 >= 15.056000 AND X1 >= 15.656000 AND X4 >= 0.087914 AND X5 >= 0.079530],{'0.0': {'precision': 0.9547325102880658; 'recall': 0.8027681660899654; 'f1-score': 0.8721804511278195; 'support': 289}; '1.0': {'precision': 0.7373271889400922; 'recall': 0.935672514619883; 'f1-score': 0.8247422680412372; 'support': 171}; 'accuracy': 0.8521739130434782; 'macro avg': {'precision': 0.846029849614079; 'recall': 0.8692203403549241; 'f1-score': 0.8484613595845283; 'support': 460}; 'weighted avg': {'precision': 0.8739144451782755; 'recall': 0.8521739130434782; 'f1-score': 0.8545458221978074; 'support': 460}},{'0.0': {'precision': 0.96; 'recall': 0.7272727272727273; 'f1-score': 0.8275862068965517; 'support': 33}; '1.0': {'precision': 0.6666666666666666; 'recall': 0.9473684210526315; 'f1-score': 0.782608695652174; 'support': 19}; 'accuracy': 0.8076923076923077; 'macro avg': {'precision': 0.8133333333333332; 'recall': 0.8373205741626795; 'f1-score': 0.8050974512743628; 'support': 52}; 'weighted avg': {'precision': 0.8528205128205127; 'recall': 0.8076923076923077; 'f1-score': 0.8111521162495675; 'support': 52}}
5,2,DNF,1,460,52,28,[16; 17],540,1.486986,0.923077,6,[X0 >= 10.260000 AND X3 >= 609.740000 AND X10 >= 0.246040] OR [X0 < 10.260000 AND X1 >= 17.912000 AND X19 < 0.002057],{'0.0': {'precision': 0.8807947019867549; 'recall': 0.9204152249134948; 'f1-score': 0.9001692047377327; 'support': 289}; '1.0': {'precision': 0.8544303797468354; 'recall': 0.7894736842105263; 'f1-score': 0.8206686930091186; 'support': 171}; 'accuracy': 0.8717391304347826; 'macro avg': {'precision': 0.8676125408667952; 'recall': 0.8549444545620106; 'f1-score': 0.8604189488734256; 'support': 460}; 'weighted avg': {'precision': 0.8709940517627849; 'recall': 0.8717391304347826; 'f1-score': 0.8706157536386174; 'support': 460}},{'0.0': {'precision': 0.967741935483871; 'recall': 0.9090909090909091; 'f1-score': 0.9374999999999999; 'support': 33}; '1.0': {'precision': 0.8571428571428571; 'recall': 0.9473684210526315; 'f1-score': 0.9; 'support': 19}; 'accuracy': 0.9230769230769231; 'macro avg': {'precision': 0.9124423963133641; 'recall': 0.9282296650717703; 'f1-score': 0.91875; 'support': 52}; 'weighted avg': {'precision': 0.9273307337823467; 'recall': 0.9230769230769231; 'f1-score': 0.9237980769230768; 'support': 52}}
5,2,DNF,2,461,51,28,[16; 17],540,1.500309,0.882353,6,[X0 >= 10.260000 AND X6 >= 0.086212 AND X10 >= 0.280200] OR [X0 < 11.366000 AND X0 >= 13.370000 AND X4 >= 0.107500],{'0.0': {'precision': 0.9013157894736842; 'recall': 0.9448275862068966; 'f1-score': 0.9225589225589226; 'support': 290}; '1.0': {'precision': 0.8980891719745223; 'recall': 0.8245614035087719; 'f1-score': 0.8597560975609757; 'support': 171}; 'accuracy': 0.9002169197396963; 'macro avg': {'precision': 0.8997024807241032; 'recall': 0.8846944948578342; 'f1-score': 0.8911575100599491; 'support': 461}; 'weighted avg': {'precision': 0.9001189313557738; 'recall': 0.9002169197396963; 'f1-score': 0.899263297668144; 'support': 461}},{'0.0': {'precision': 0.8611111111111112; 'recall': 0.96875; 'f1-score': 0.911764705882353; 'support': 32}; '1.0': {'precision': 0.9333333333333333; 'recall': 0.7368421052631579; 'f1-score': 0.8235294117647058; 'support': 19}; 'accuracy': 0.8823529411764706; 'macro avg': {'precision': 0.8972222222222223; 'recall': 0.852796052631579; 'f1-score': 0.8676470588235294; 'support': 51}; 'weighted avg': {'precision': 0.8880174291938998; 'recall': 0.8823529411764706; 'f1-score': 0.8788927335640139; 'support': 51}}
5,2,DNF,3,461,51,28,[16; 17],540,1.472054,0.843137,3,[X5 >= 0.122420] OR [X0 >= 15.056000 AND X26 >= 0.226700],{'0.0': {'precision': 0.9190140845070423; 'recall': 0.9; 'f1-score': 0.9094076655052264; 'support': 290}; '1.0': {'precision': 0.8361581920903954; 'recall': 0.8654970760233918; 'f1-score': 0.8505747126436781; 'support': 171}; 'accuracy': 0.8872017353579176; 'macro avg': {'precision': 0.8775861382987189; 'recall': 0.882748538011696; 'f1-score': 0.8799911890744523; 'support': 461}; 'weighted avg': {'precision': 0.888280120074837; 'recall': 0.8872017353579176; 'f1-score': 0.8875845962225263; 'support': 461}},{'0.0': {'precision': 0.9285714285714286; 'recall': 0.8125; 'f1-score': 0.8666666666666666; 'support': 32}; '1.0': {'precision': 0.7391304347826086; 'recall': 0.8947368421052632; 'f1-score': 0.8095238095238095; 'support': 19}; 'accuracy': 0.8431372549019608; 'macro avg': {'precision': 0.8338509316770186; 'recall': 0.8536184210526316; 'f1-score': 0.838095238095238; 'support': 51}; 'weighted avg': {'precision': 0.8579953720618682; 'recall': 0.8431372549019608; 'f1-score': 0.8453781512605042; 'support': 51}}
