lamda, n_clause, rule_type, id_cv, train_size, val_size, n_partitions, real_partition_size, n_features, training_time, val_accuracy, rule_size, rule, classification_report_train, classification_report_val
5,3,CNF,3,283,32,1,[283; 283],222,1000.306507,0.937500,5,[X16 < -0.054150 OR X21 < -0.001400 OR X26 < 0.999945] AND [X4 >= 0.041440] AND [X2 >= 0.190280],{'0.0': {'precision': 0.9767441860465116; 'recall': 0.8316831683168316; 'f1-score': 0.8983957219251336; 'support': 101}; '1.0': {'precision': 0.9137055837563451; 'recall': 0.989010989010989; 'f1-score': 0.9498680738786279; 'support': 182}; 'accuracy': 0.9328621908127208; 'macro avg': {'precision': 0.9452248849014284; 'recall': 0.9103470786639103; 'f1-score': 0.9241318979018808; 'support': 283}; 'weighted avg': {'precision': 0.9362034594853444; 'recall': 0.9328621908127208; 'f1-score': 0.931498082545402; 'support': 283}},{'0.0': {'precision': 0.9166666666666666; 'recall': 0.9166666666666666; 'f1-score': 0.9166666666666666; 'support': 12}; '1.0': {'precision': 0.95; 'recall': 0.95; 'f1-score': 0.9500000000000001; 'support': 20}; 'accuracy': 0.9375; 'macro avg': {'precision': 0.9333333333333333; 'recall': 0.9333333333333333; 'f1-score': 0.9333333333333333; 'support': 32}; 'weighted avg': {'precision': 0.9375; 'recall': 0.9375; 'f1-score': 0.9375; 'support': 32}}
5,3,CNF,4,283,32,1,[283; 283],222,1000.247473,0.875000,6,[X4 < 0.995175 OR X7 >= 0.000985 OR X26 < 0.999945] AND [X4 >= 0.041440] AND [X7 < 0.994515 OR X26 < 0.999945],{'0.0': {'precision': 0.9882352941176471; 'recall': 0.8316831683168316; 'f1-score': 0.903225806451613; 'support': 101}; '1.0': {'precision': 0.9141414141414141; 'recall': 0.9945054945054945; 'f1-score': 0.9526315789473685; 'support': 182}; 'accuracy': 0.9363957597173145; 'macro avg': {'precision': 0.9511883541295306; 'recall': 0.913094331411163; 'f1-score': 0.9279286926994907; 'support': 283}; 'weighted avg': {'precision': 0.9405848130021898; 'recall': 0.9363957597173145; 'f1-score': 0.9349991301061271; 'support': 283}},{'0.0': {'precision': 0.8333333333333334; 'recall': 0.8333333333333334; 'f1-score': 0.8333333333333334; 'support': 12}; '1.0': {'precision': 0.9; 'recall': 0.9; 'f1-score': 0.9; 'support': 20}; 'accuracy': 0.875; 'macro avg': {'precision': 0.8666666666666667; 'recall': 0.8666666666666667; 'f1-score': 0.8666666666666667; 'support': 32}; 'weighted avg': {'precision': 0.875; 'recall': 0.875; 'f1-score': 0.875; 'support': 32}}
5,3,CNF,5,284,31,1,[284; 284],222,1000.248148,0.838710,5,[X4 >= 0.041440] AND [X11 >= 0.001845 OR X16 >= 0.292070] AND [X16 < 0.292070 OR X26 < 0.999945],{'0.0': {'precision': 0.91; 'recall': 0.8921568627450981; 'f1-score': 0.900990099009901; 'support': 102}; '1.0': {'precision': 0.9402173913043478; 'recall': 0.9505494505494505; 'f1-score': 0.9453551912568305; 'support': 182}; 'accuracy': 0.9295774647887324; 'macro avg': {'precision': 0.9251086956521739; 'recall': 0.9213531566472744; 'f1-score': 0.9231726451333657; 'support': 284}; 'weighted avg': {'precision': 0.9293646662584201; 'recall': 0.9295774647887324; 'f1-score': 0.9294212496751868; 'support': 284}},{'0.0': {'precision': 0.75; 'recall': 0.8181818181818182; 'f1-score': 0.7826086956521738; 'support': 11}; '1.0': {'precision': 0.8947368421052632; 'recall': 0.85; 'f1-score': 0.8717948717948718; 'support': 20}; 'accuracy': 0.8387096774193549; 'macro avg': {'precision': 0.8223684210526316; 'recall': 0.8340909090909091; 'f1-score': 0.8272017837235228; 'support': 31}; 'weighted avg': {'precision': 0.8433786078098472; 'recall': 0.8387096774193549; 'f1-score': 0.840148164131334; 'support': 31}}
5,3,CNF,6,284,31,1,[284; 284],222,1000.219004,0.967742,7,[X2 < 0.998505 OR X21 < -0.001400 OR X26 < 0.999945] AND [X4 >= 0.418075 OR X8 < -0.036395 OR X22 >= 0.186570] AND [X2 >= 0.190280],{'0.0': {'precision': 0.9456521739130435; 'recall': 0.8529411764705882; 'f1-score': 0.8969072164948452; 'support': 102}; '1.0': {'precision': 0.921875; 'recall': 0.9725274725274725; 'f1-score': 0.9465240641711229; 'support': 182}; 'accuracy': 0.9295774647887324; 'macro avg': {'precision': 0.9337635869565217; 'recall': 0.9127343244990304; 'f1-score': 0.921715640332984; 'support': 284}; 'weighted avg': {'precision': 0.9304146892222903; 'recall': 0.9295774647887324; 'f1-score': 0.9287039287380936; 'support': 284}},{'0.0': {'precision': 1.0; 'recall': 0.9090909090909091; 'f1-score': 0.9523809523809523; 'support': 11}; '1.0': {'precision': 0.9523809523809523; 'recall': 1.0; 'f1-score': 0.975609756097561; 'support': 20}; 'accuracy': 0.967741935483871; 'macro avg': {'precision': 0.9761904761904762; 'recall': 0.9545454545454546; 'f1-score': 0.9639953542392566; 'support': 31}; 'weighted avg': {'precision': 0.9692780337941628; 'recall': 0.967741935483871; 'f1-score': 0.9673672773594096; 'support': 31}}
5,3,CNF,7,284,31,1,[284; 284],222,1000.219449,0.935484,5,[X5 >= -0.217515 OR X26 < 0.999945] AND [X3 >= 0.007075 OR X26 < 0.999945] AND [X4 >= 0.041440],{'0.0': {'precision': 0.9545454545454546; 'recall': 0.8235294117647058; 'f1-score': 0.8842105263157896; 'support': 102}; '1.0': {'precision': 0.9081632653061225; 'recall': 0.978021978021978; 'f1-score': 0.9417989417989417; 'support': 182}; 'accuracy': 0.9225352112676056; 'macro avg': {'precision': 0.9313543599257885; 'recall': 0.9007756948933419; 'f1-score': 0.9130047340573657; 'support': 284}; 'weighted avg': {'precision': 0.9248216572160234; 'recall': 0.9225352112676056; 'f1-score': 0.9211157784916125; 'support': 284}},{'0.0': {'precision': 1.0; 'recall': 0.8181818181818182; 'f1-score': 0.9; 'support': 11}; '1.0': {'precision': 0.9090909090909091; 'recall': 1.0; 'f1-score': 0.9523809523809523; 'support': 20}; 'accuracy': 0.9354838709677419; 'macro avg': {'precision': 0.9545454545454546; 'recall': 0.9090909090909092; 'f1-score': 0.9261904761904762; 'support': 31}; 'weighted avg': {'precision': 0.9413489736070381; 'recall': 0.9354838709677419; 'f1-score': 0.9337941628264209; 'support': 31}}
5,3,CNF,8,284,31,1,[284; 284],222,1000.225571,0.838710,7,[X15 >= 0.001430 OR X21 < -0.001400 OR X26 < 0.999945] AND [X2 >= 0.190280] AND [X4 >= 0.418075 OR X18 < -0.043910 OR X22 >= 0.186570],{'0.0': {'precision': 0.9880952380952381; 'recall': 0.8137254901960784; 'f1-score': 0.8924731182795699; 'support': 102}; '1.0': {'precision': 0.905; 'recall': 0.9945054945054945; 'f1-score': 0.9476439790575917; 'support': 182}; 'accuracy': 0.9295774647887324; 'macro avg': {'precision': 0.9465476190476191; 'recall': 0.9041154923507865; 'f1-score': 0.9200585486685808; 'support': 284}; 'weighted avg': {'precision': 0.934844064386318; 'recall': 0.9295774647887324; 'f1-score': 0.9278290924401331; 'support': 284}},{'0.0': {'precision': 1.0; 'recall': 0.5454545454545454; 'f1-score': 0.7058823529411764; 'support': 11}; '1.0': {'precision': 0.8; 'recall': 1.0; 'f1-score': 0.888888888888889; 'support': 20}; 'accuracy': 0.8387096774193549; 'macro avg': {'precision': 0.9; 'recall': 0.7727272727272727; 'f1-score': 0.7973856209150327; 'support': 31}; 'weighted avg': {'precision': 0.8709677419354839; 'recall': 0.8387096774193549; 'f1-score': 0.8239510858106684; 'support': 31}}
5,3,CNF,9,284,31,1,[284; 284],222,1000.166690,0.806452,6,[X4 >= 0.041440] AND [X11 >= 0.001845 OR X16 >= 0.292070] AND [X4 < 0.995175 OR X16 < -0.054150 OR X26 < 0.999945],{'0.0': {'precision': 0.92; 'recall': 0.9019607843137255; 'f1-score': 0.9108910891089109; 'support': 102}; '1.0': {'precision': 0.9456521739130435; 'recall': 0.9560439560439561; 'f1-score': 0.9508196721311475; 'support': 182}; 'accuracy': 0.9366197183098591; 'macro avg': {'precision': 0.9328260869565217; 'recall': 0.9290023701788408; 'f1-score': 0.9308553806200293; 'support': 284}; 'weighted avg': {'precision': 0.9364390691977954; 'recall': 0.9366197183098591; 'f1-score': 0.9364791247076683; 'support': 284}},{'0.0': {'precision': 0.7777777777777778; 'recall': 0.6363636363636364; 'f1-score': 0.7000000000000001; 'support': 11}; '1.0': {'precision': 0.8181818181818182; 'recall': 0.9; 'f1-score': 0.8571428571428572; 'support': 20}; 'accuracy': 0.8064516129032258; 'macro avg': {'precision': 0.797979797979798; 'recall': 0.7681818181818182; 'f1-score': 0.7785714285714287; 'support': 31}; 'weighted avg': {'precision': 0.8038449006190941; 'recall': 0.8064516129032258; 'f1-score': 0.8013824884792629; 'support': 31}}
5,3,DNF,0,283,32,1,[283; 283],222,1000.236167,0.906250,16,[X3 < 0.746850 AND X13 >= -0.554585 AND X16 >= 0.292070 AND X20 >= 0.072060 AND X26 < 0.999945 AND X33 < 0.950980] OR [X3 >= 0.007075 AND X4 >= 0.418075 AND X5 >= -0.217515 AND X9 >= -0.572990 AND X23 >= -0.987455] OR [X2 >= 0.190280 AND X4 >= 0.041440 AND X5 >= -0.795310 AND X15 < 0.968410 AND X21 < 0.000375],{'0.0': {'precision': 1.0; 'recall': 0.9901960784313726; 'f1-score': 0.9950738916256158; 'support': 102}; '1.0': {'precision': 0.9945054945054945; 'recall': 1.0; 'f1-score': 0.9972451790633609; 'support': 181}; 'accuracy': 0.9964664310954063; 'macro avg': {'precision': 0.9972527472527473; 'recall': 0.9950980392156863; 'f1-score': 0.9961595353444883; 'support': 283}; 'weighted avg': {'precision': 0.996485846309168; 'recall': 0.9964664310954063; 'f1-score': 0.99646259489852; 'support': 283}},{'0.0': {'precision': 1.0; 'recall': 0.7272727272727273; 'f1-score': 0.8421052631578948; 'support': 11}; '1.0': {'precision': 0.875; 'recall': 1.0; 'f1-score': 0.9333333333333333; 'support': 21}; 'accuracy': 0.90625; 'macro avg': {'precision': 0.9375; 'recall': 0.8636363636363636; 'f1-score': 0.8877192982456141; 'support': 32}; 'weighted avg': {'precision': 0.91796875; 'recall': 0.90625; 'f1-score': 0.9019736842105264; 'support': 32}}
5,3,DNF,1,283,32,1,[283; 283],222,1000.259519,0.968750,18,[X2 >= 0.190280 AND X4 >= 0.041440 AND X15 < 0.968410 AND X21 < 0.000375 AND X26 < 0.999945] OR [X2 >= 0.190280 AND X3 < 0.746850 AND X5 >= -0.795310 AND X9 >= -0.572990 AND X13 >= -0.554585 AND X15 < 0.968410 AND X16 >= 0.292070 AND X17 >= -0.805795 AND X20 >= 0.072060] OR [X4 >= 0.418075 AND X5 >= -0.217515 AND X20 < 0.072060 AND X22 < -0.009200],{'0.0': {'precision': 1.0; 'recall': 0.9901960784313726; 'f1-score': 0.9950738916256158; 'support': 102}; '1.0': {'precision': 0.9945054945054945; 'recall': 1.0; 'f1-score': 0.9972451790633609; 'support': 181}; 'accuracy': 0.9964664310954063; 'macro avg': {'precision': 0.9972527472527473; 'recall': 0.9950980392156863; 'f1-score': 0.9961595353444883; 'support': 283}; 'weighted avg': {'precision': 0.996485846309168; 'recall': 0.9964664310954063; 'f1-score': 0.99646259489852; 'support': 283}},{'0.0': {'precision': 0.9166666666666666; 'recall': 1.0; 'f1-score': 0.9565217391304348; 'support': 11}; '1.0': {'precision': 1.0; 'recall': 0.9523809523809523; 'f1-score': 0.975609756097561; 'support': 21}; 'accuracy': 0.96875; 'macro avg': {'precision': 0.9583333333333333; 'recall': 0.9761904761904762; 'f1-score': 0.9660657476139979; 'support': 32}; 'weighted avg': {'precision': 0.9713541666666666; 'recall': 0.96875; 'f1-score': 0.9690482502651114; 'support': 32}}
5,3,DNF,2,283,32,1,[283; 283],222,1000.230160,0.968750,19,[X3 < 0.746850 AND X12 >= 0.015670 AND X13 < 0.975650 AND X16 >= 0.292070 AND X26 < 0.999945 AND X33 < 0.950980] OR [X3 >= -0.000170 AND X4 >= 0.418075 AND X5 >= -0.217515 AND X9 >= -0.572990 AND X13 >= -0.554585 AND X17 >= -0.805795 AND X23 >= -0.987455] OR [X2 >= 0.190280 AND X4 >= 0.041440 AND X5 >= -0.795310 AND X13 >= -0.554585 AND X21 < 0.000375 AND X33 < 0.950980],{'0.0': {'precision': 1.0; 'recall': 0.9900990099009901; 'f1-score': 0.9950248756218906; 'support': 101}; '1.0': {'precision': 0.994535519125683; 'recall': 1.0; 'f1-score': 0.9972602739726028; 'support': 182}; 'accuracy': 0.9964664310954063; 'macro avg': {'precision': 0.9972677595628415; 'recall': 0.995049504950495; 'f1-score': 0.9961425747972467; 'support': 283}; 'weighted avg': {'precision': 0.9964857402151036; 'recall': 0.9964664310954063; 'f1-score': 0.9964624816283557; 'support': 283}},{'0.0': {'precision': 1.0; 'recall': 0.9166666666666666; 'f1-score': 0.9565217391304348; 'support': 12}; '1.0': {'precision': 0.9523809523809523; 'recall': 1.0; 'f1-score': 0.975609756097561; 'support': 20}; 'accuracy': 0.96875; 'macro avg': {'precision': 0.9761904761904762; 'recall': 0.9583333333333333; 'f1-score': 0.9660657476139979; 'support': 32}; 'weighted avg': {'precision': 0.9702380952380952; 'recall': 0.96875; 'f1-score': 0.9684517497348887; 'support': 32}}
5,3,DNF,3,283,32,1,[283; 283],222,1000.242022,0.968750,21,[X2 >= 0.190280 AND X4 >= 0.418075 AND X6 < 0.999995 AND X11 >= -0.000270 AND X13 >= -0.554585 AND X18 < 0.998845 AND X24 < 0.999495] OR [X2 >= 0.190280 AND X4 >= 0.041440 AND X21 < -0.001400 AND X23 >= -0.987455 AND X26 < 0.999945] OR [X2 >= 0.190280 AND X3 < 0.746850 AND X9 >= -0.572990 AND X13 >= -0.554585 AND X15 < 0.968410 AND X15 >= -0.905170 AND X17 >= -0.805795 AND X18 >= 0.121830 AND X20 >= 0.072060],{'0.0': {'precision': 1.0; 'recall': 0.9801980198019802; 'f1-score': 0.99; 'support': 101}; '1.0': {'precision': 0.9891304347826086; 'recall': 1.0; 'f1-score': 0.994535519125683; 'support': 182}; 'accuracy': 0.9929328621908127; 'macro avg': {'precision': 0.9945652173913043; 'recall': 0.9900990099009901; 'f1-score': 0.9922677595628415; 'support': 283}; 'weighted avg': {'precision': 0.9930096789061299; 'recall': 0.9929328621908127; 'f1-score': 0.992916835621464; 'support': 283}},{'0.0': {'precision': 1.0; 'recall': 0.9166666666666666; 'f1-score': 0.9565217391304348; 'support': 12}; '1.0': {'precision': 0.9523809523809523; 'recall': 1.0; 'f1-score': 0.975609756097561; 'support': 20}; 'accuracy': 0.96875; 'macro avg': {'precision': 0.9761904761904762; 'recall': 0.9583333333333333; 'f1-score': 0.9660657476139979; 'support': 32}; 'weighted avg': {'precision': 0.9702380952380952; 'recall': 0.96875; 'f1-score': 0.9684517497348887; 'support': 32}}
5,3,DNF,4,283,32,1,[283; 283],222,1000.281527,0.937500,17,[X2 >= 0.190280 AND X4 >= 0.041440 AND X21 < 0.000375 AND X26 < 0.999945] OR [X2 >= 0.190280 AND X3 < 0.746850 AND X9 >= -0.572990 AND X13 >= -0.554585 AND X15 < 0.968410 AND X15 >= -0.905170 AND X16 >= 0.292070 AND X17 >= -0.805795 AND X20 >= 0.072060] OR [X4 >= 0.418075 AND X7 < 0.994515 AND X11 >= 0.001845 AND X16 < 0.292070],{'0.0': {'precision': 1.0; 'recall': 0.9900990099009901; 'f1-score': 0.9950248756218906; 'support': 101}; '1.0': {'precision': 0.994535519125683; 'recall': 1.0; 'f1-score': 0.9972602739726028; 'support': 182}; 'accuracy': 0.9964664310954063; 'macro avg': {'precision': 0.9972677595628415; 'recall': 0.995049504950495; 'f1-score': 0.9961425747972467; 'support': 283}; 'weighted avg': {'precision': 0.9964857402151036; 'recall': 0.9964664310954063; 'f1-score': 0.9964624816283557; 'support': 283}},{'0.0': {'precision': 0.9166666666666666; 'recall': 0.9166666666666666; 'f1-score': 0.9166666666666666; 'support': 12}; '1.0': {'precision': 0.95; 'recall': 0.95; 'f1-score': 0.9500000000000001; 'support': 20}; 'accuracy': 0.9375; 'macro avg': {'precision': 0.9333333333333333; 'recall': 0.9333333333333333; 'f1-score': 0.9333333333333333; 'support': 32}; 'weighted avg': {'precision': 0.9375; 'recall': 0.9375; 'f1-score': 0.9375; 'support': 32}}
5,3,DNF,5,284,31,1,[284; 284],222,1000.228354,0.903226,18,[X2 >= 0.190280 AND X4 >= 0.041440 AND X15 < 0.968410 AND X21 < -0.001400 AND X26 < 0.999945] OR [X4 >= 0.041440 AND X5 >= -0.217515 AND X7 >= -0.983575 AND X9 >= -0.572990 AND X13 >= -0.554585 AND X15 < 0.968410 AND X17 >= -0.805795 AND X30 >= 0.132415] OR [X4 >= 0.418075 AND X9 >= -0.572990 AND X11 >= 0.001845 AND X13 >= -0.554585 AND X26 < 0.999945],{'0.0': {'precision': 1.0; 'recall': 0.9901960784313726; 'f1-score': 0.9950738916256158; 'support': 102}; '1.0': {'precision': 0.994535519125683; 'recall': 1.0; 'f1-score': 0.9972602739726028; 'support': 182}; 'accuracy': 0.9964788732394366; 'macro avg': {'precision': 0.9972677595628415; 'recall': 0.9950980392156863; 'f1-score': 0.9961670827991093; 'support': 284}; 'weighted avg': {'precision': 0.9964981143692757; 'recall': 0.9964788732394366; 'f1-score': 0.9964750239747413; 'support': 284}},{'0.0': {'precision': 0.9; 'recall': 0.8181818181818182; 'f1-score': 0.8571428571428572; 'support': 11}; '1.0': {'precision': 0.9047619047619048; 'recall': 0.95; 'f1-score': 0.9268292682926829; 'support': 20}; 'accuracy': 0.9032258064516129; 'macro avg': {'precision': 0.9023809523809524; 'recall': 0.884090909090909; 'f1-score': 0.89198606271777; 'support': 31}; 'weighted avg': {'precision': 0.9030721966205837; 'recall': 0.9032258064516129; 'f1-score': 0.9021018320782285; 'support': 31}}
5,3,DNF,6,284,31,1,[284; 284],222,1000.223305,0.903226,18,[X3 < 0.746850 AND X3 >= -0.609635 AND X7 >= -0.983575 AND X9 >= -0.572990 AND X13 >= -0.554585 AND X16 >= 0.292070 AND X18 >= 0.121830 AND X20 >= 0.072060 AND X23 >= -0.987455] OR [X4 >= 0.418075 AND X11 >= 0.001845 AND X15 < 0.968410 AND X16 < 0.292070] OR [X2 >= 0.190280 AND X4 >= 0.041440 AND X21 < 0.000375 AND X23 >= -0.987455 AND X26 < 0.999945],{'0.0': {'precision': 1.0; 'recall': 0.9901960784313726; 'f1-score': 0.9950738916256158; 'support': 102}; '1.0': {'precision': 0.994535519125683; 'recall': 1.0; 'f1-score': 0.9972602739726028; 'support': 182}; 'accuracy': 0.9964788732394366; 'macro avg': {'precision': 0.9972677595628415; 'recall': 0.9950980392156863; 'f1-score': 0.9961670827991093; 'support': 284}; 'weighted avg': {'precision': 0.9964981143692757; 'recall': 0.9964788732394366; 'f1-score': 0.9964750239747413; 'support': 284}},{'0.0': {'precision': 0.7857142857142857; 'recall': 1.0; 'f1-score': 0.88; 'support': 11}; '1.0': {'precision': 1.0; 'recall': 0.85; 'f1-score': 0.9189189189189189; 'support': 20}; 'accuracy': 0.9032258064516129; 'macro avg': {'precision': 0.8928571428571428; 'recall': 0.925; 'f1-score': 0.8994594594594594; 'support': 31}; 'weighted avg': {'precision': 0.9239631336405529; 'recall': 0.9032258064516129; 'f1-score': 0.9051089799476897; 'support': 31}}
5,3,DNF,7,284,31,1,[284; 284],222,1000.249961,0.967742,18,[X3 >= 0.007075 AND X4 >= 0.418075 AND X5 >= -0.795310 AND X16 < 0.292070] OR [X2 >= 0.190280 AND X3 < 0.746850 AND X5 >= -0.795310 AND X9 >= -0.572990 AND X12 >= 0.015670 AND X13 >= -0.554585 AND X15 < 0.968410 AND X16 >= 0.292070 AND X17 >= -0.805795] OR [X2 >= 0.190280 AND X4 >= 0.041440 AND X20 < 0.998880 AND X21 < 0.000375 AND X26 < 0.999945],{'0.0': {'precision': 1.0; 'recall': 0.9901960784313726; 'f1-score': 0.9950738916256158; 'support': 102}; '1.0': {'precision': 0.994535519125683; 'recall': 1.0; 'f1-score': 0.9972602739726028; 'support': 182}; 'accuracy': 0.9964788732394366; 'macro avg': {'precision': 0.9972677595628415; 'recall': 0.9950980392156863; 'f1-score': 0.9961670827991093; 'support': 284}; 'weighted avg': {'precision': 0.9964981143692757; 'recall': 0.9964788732394366; 'f1-score': 0.9964750239747413; 'support': 284}},{'0.0': {'precision': 1.0; 'recall': 0.9090909090909091; 'f1-score': 0.9523809523809523; 'support': 11}; '1.0': {'precision': 0.9523809523809523; 'recall': 1.0; 'f1-score': 0.975609756097561; 'support': 20}; 'accuracy': 0.967741935483871; 'macro avg': {'precision': 0.9761904761904762; 'recall': 0.9545454545454546; 'f1-score': 0.9639953542392566; 'support': 31}; 'weighted avg': {'precision': 0.9692780337941628; 'recall': 0.967741935483871; 'f1-score': 0.9673672773594096; 'support': 31}}
5,3,DNF,8,284,31,1,[284; 284],222,1000.218602,0.903226,17,[X2 >= 0.190280 AND X4 >= 0.041440 AND X5 >= -0.795310 AND X13 >= -0.554585 AND X21 < 0.000375 AND X33 < 0.950980] OR [X3 < 0.746850 AND X13 >= -0.554585 AND X15 >= -0.905170 AND X16 >= 0.292070 AND X17 >= -0.805795 AND X20 >= 0.072060 AND X21 >= -0.001400] OR [X3 >= 0.007075 AND X4 >= 0.418075 AND X5 >= -0.217515 AND X16 < 0.292070],{'0.0': {'precision': 1.0; 'recall': 0.9901960784313726; 'f1-score': 0.9950738916256158; 'support': 102}; '1.0': {'precision': 0.994535519125683; 'recall': 1.0; 'f1-score': 0.9972602739726028; 'support': 182}; 'accuracy': 0.9964788732394366; 'macro avg': {'precision': 0.9972677595628415; 'recall': 0.9950980392156863; 'f1-score': 0.9961670827991093; 'support': 284}; 'weighted avg': {'precision': 0.9964981143692757; 'recall': 0.9964788732394366; 'f1-score': 0.9964750239747413; 'support': 284}},{'0.0': {'precision': 0.9; 'recall': 0.8181818181818182; 'f1-score': 0.8571428571428572; 'support': 11}; '1.0': {'precision': 0.9047619047619048; 'recall': 0.95; 'f1-score': 0.9268292682926829; 'support': 20}; 'accuracy': 0.9032258064516129; 'macro avg': {'precision': 0.9023809523809524; 'recall': 0.884090909090909; 'f1-score': 0.89198606271777; 'support': 31}; 'weighted avg': {'precision': 0.9030721966205837; 'recall': 0.9032258064516129; 'f1-score': 0.9021018320782285; 'support': 31}}
5,3,DNF,9,284,31,1,[284; 284],222,1000.196789,0.935484,18,[X2 >= 0.190280 AND X4 >= 0.041440 AND X5 >= -0.795310 AND X15 < 0.001430 AND X21 < 0.000375] OR [X3 >= -0.609635 AND X4 >= 0.418075 AND X5 >= -0.795310 AND X11 >= 0.001845 AND X16 < 0.292070] OR [X2 >= 0.190280 AND X3 < 0.746850 AND X9 >= -0.572990 AND X13 >= -0.554585 AND X15 >= -0.905170 AND X16 >= 0.292070 AND X20 >= 0.072060 AND X23 >= -0.987455],{'0.0': {'precision': 1.0; 'recall': 0.9901960784313726; 'f1-score': 0.9950738916256158; 'support': 102}; '1.0': {'precision': 0.994535519125683; 'recall': 1.0; 'f1-score': 0.9972602739726028; 'support': 182}; 'accuracy': 0.9964788732394366; 'macro avg': {'precision': 0.9972677595628415; 'recall': 0.9950980392156863; 'f1-score': 0.9961670827991093; 'support': 284}; 'weighted avg': {'precision': 0.9964981143692757; 'recall': 0.9964788732394366; 'f1-score': 0.9964750239747413; 'support': 284}},{'0.0': {'precision': 0.9090909090909091; 'recall': 0.9090909090909091; 'f1-score': 0.9090909090909091; 'support': 11}; '1.0': {'precision': 0.95; 'recall': 0.95; 'f1-score': 0.9500000000000001; 'support': 20}; 'accuracy': 0.9354838709677419; 'macro avg': {'precision': 0.9295454545454545; 'recall': 0.9295454545454545; 'f1-score': 0.9295454545454546; 'support': 31}; 'weighted avg': {'precision': 0.9354838709677419; 'recall': 0.9354838709677419; 'f1-score': 0.9354838709677419; 'support': 31}}
10,1,CNF,0,283,32,1,[283; 283],222,11.733532,0.781250,1,[X4 >= 0.041440],{'0.0': {'precision': 1.0; 'recall': 0.5490196078431373; 'f1-score': 0.7088607594936709; 'support': 102}; '1.0': {'precision': 0.7973568281938326; 'recall': 1.0; 'f1-score': 0.8872549019607843; 'support': 181}; 'accuracy': 0.8374558303886925; 'macro avg': {'precision': 0.8986784140969163; 'recall': 0.7745098039215687; 'f1-score': 0.7980578307272276; 'support': 283}; 'weighted avg': {'precision': 0.8703942964773276; 'recall': 0.8374558303886925; 'f1-score': 0.8229573665132734; 'support': 283}},{'0.0': {'precision': 1.0; 'recall': 0.36363636363636365; 'f1-score': 0.5333333333333333; 'support': 11}; '1.0': {'precision': 0.75; 'recall': 1.0; 'f1-score': 0.8571428571428571; 'support': 21}; 'accuracy': 0.78125; 'macro avg': {'precision': 0.875; 'recall': 0.6818181818181819; 'f1-score': 0.6952380952380952; 'support': 32}; 'weighted avg': {'precision': 0.8359375; 'recall': 0.78125; 'f1-score': 0.7458333333333333; 'support': 32}}
10,1,CNF,1,283,32,1,[283; 283],222,8.631746,0.750000,1,[X4 >= 0.041440],{'0.0': {'precision': 1.0; 'recall': 0.5588235294117647; 'f1-score': 0.7169811320754718; 'support': 102}; '1.0': {'precision': 0.8008849557522124; 'recall': 1.0; 'f1-score': 0.8894348894348895; 'support': 181}; 'accuracy': 0.8409893992932862; 'macro avg': {'precision': 0.9004424778761062; 'recall': 0.7794117647058824; 'f1-score': 0.8032080107551807; 'support': 283}; 'weighted avg': {'precision': 0.8726508020888708; 'recall': 0.8409893992932862; 'f1-score': 0.8272784115173607; 'support': 283}},{'0.0': {'precision': 1.0; 'recall': 0.2727272727272727; 'f1-score': 0.42857142857142855; 'support': 11}; '1.0': {'precision': 0.7241379310344828; 'recall': 1.0; 'f1-score': 0.8400000000000001; 'support': 21}; 'accuracy': 0.75; 'macro avg': {'precision': 0.8620689655172413; 'recall': 0.6363636363636364; 'f1-score': 0.6342857142857143; 'support': 32}; 'weighted avg': {'precision': 0.8189655172413793; 'recall': 0.75; 'f1-score': 0.6985714285714286; 'support': 32}}
10,1,CNF,2,283,32,1,[283; 283],222,12.653069,0.906250,1,[X4 >= 0.041440],{'0.0': {'precision': 1.0; 'recall': 0.504950495049505; 'f1-score': 0.6710526315789473; 'support': 101}; '1.0': {'precision': 0.7844827586206896; 'recall': 1.0; 'f1-score': 0.8792270531400966; 'support': 182}; 'accuracy': 0.823321554770318; 'macro avg': {'precision': 0.8922413793103448; 'recall': 0.7524752475247525; 'f1-score': 0.7751398423595219; 'support': 283}; 'weighted avg': {'precision': 0.8613988058974047; 'recall': 0.823321554770318; 'f1-score': 0.8049315882013118; 'support': 283}},{'0.0': {'precision': 1.0; 'recall': 0.75; 'f1-score': 0.8571428571428571; 'support': 12}; '1.0': {'precision': 0.8695652173913043; 'recall': 1.0; 'f1-score': 0.9302325581395349; 'support': 20}; 'accuracy': 0.90625; 'macro avg': {'precision': 0.9347826086956521; 'recall': 0.875; 'f1-score': 0.893687707641196; 'support': 32}; 'weighted avg': {'precision': 0.9184782608695652; 'recall': 0.90625; 'f1-score': 0.9028239202657807; 'support': 32}}
