lamda, n_clause, rule_type, id_cv, train_size, val_size, n_partitions, real_partition_size, n_features, training_time, val_accuracy, rule_size, rule, classification_report_train, classification_report_val
5,3,DNF,4,461,51,57,[8; 9],122,1.820947,0.941176,8,[X0 < 15.045000 AND X0 >= 15.045000 AND X12 >= 1.751000 AND X24 >= 0.136150] OR [X5 >= 0.102150 AND X22 >= 101.650000] OR [X0 >= 17.880000 AND X12 < 1.751000],{'0.0': {'precision': 0.8814102564102564; 'recall': 0.9515570934256056; 'f1-score': 0.9151414309484193; 'support': 289}; '1.0': {'precision': 0.9060402684563759; 'recall': 0.7848837209302325; 'f1-score': 0.8411214953271028; 'support': 172}; 'accuracy': 0.8893709327548807; 'macro avg': {'precision': 0.8937252624333161; 'recall': 0.868220407177919; 'f1-score': 0.878131463137761; 'support': 461}; 'weighted avg': {'precision': 0.8905997619892857; 'recall': 0.8893709327548807; 'f1-score': 0.8875244484606396; 'support': 461}},{'0.0': {'precision': 0.9393939393939394; 'recall': 0.96875; 'f1-score': 0.9538461538461539; 'support': 32}; '1.0': {'precision': 0.9444444444444444; 'recall': 0.8947368421052632; 'f1-score': 0.918918918918919; 'support': 19}; 'accuracy': 0.9411764705882353; 'macro avg': {'precision': 0.9419191919191919; 'recall': 0.9317434210526316; 'f1-score': 0.9363825363825364; 'support': 51}; 'weighted avg': {'precision': 0.9412755000990295; 'recall': 0.9411764705882353; 'f1-score': 0.9408340467163996; 'support': 51}}
5,3,DNF,5,461,51,57,[8; 9],122,1.253877,0.882353,9,[X1 >= 18.635000 AND X4 >= 0.089465 AND X6 >= 0.069225 AND X10 >= 0.193650] OR [X0 >= 17.880000] OR [X0 < 13.095000 AND X0 >= 13.095000 AND X1 >= 18.635000 AND X2 >= 85.250000],{'0.0': {'precision': 0.9044585987261147; 'recall': 0.9826989619377162; 'f1-score': 0.9419568822553896; 'support': 289}; '1.0': {'precision': 0.9659863945578231; 'recall': 0.8255813953488372; 'f1-score': 0.890282131661442; 'support': 172}; 'accuracy': 0.9240780911062907; 'macro avg': {'precision': 0.9352224966419689; 'recall': 0.9041401786432768; 'f1-score': 0.9161195069584158; 'support': 461}; 'weighted avg': {'precision': 0.9274147394702661; 'recall': 0.9240780911062907; 'f1-score': 0.9226769319253268; 'support': 461}},{'0.0': {'precision': 0.90625; 'recall': 0.90625; 'f1-score': 0.90625; 'support': 32}; '1.0': {'precision': 0.8421052631578947; 'recall': 0.8421052631578947; 'f1-score': 0.8421052631578947; 'support': 19}; 'accuracy': 0.8823529411764706; 'macro avg': {'precision': 0.8741776315789473; 'recall': 0.8741776315789473; 'f1-score': 0.8741776315789473; 'support': 51}; 'weighted avg': {'precision': 0.8823529411764706; 'recall': 0.8823529411764706; 'f1-score': 0.8823529411764706; 'support': 51}}
5,3,DNF,6,461,51,57,[8; 9],122,1.252997,0.823529,7,[X0 >= 15.045000 AND X5 >= 0.102150] OR [X0 >= 13.095000 AND X1 >= 18.635000] OR [X1 < 18.635000 AND X13 < 31.285000 AND X27 >= 0.109550],{'0.0': {'precision': 0.9404761904761905; 'recall': 0.8200692041522492; 'f1-score': 0.876155268022181; 'support': 289}; '1.0': {'precision': 0.7511961722488039; 'recall': 0.9127906976744186; 'f1-score': 0.8241469816272966; 'support': 172}; 'accuracy': 0.8546637744034707; 'macro avg': {'precision': 0.8458361813624972; 'recall': 0.8664299509133339; 'f1-score': 0.8501511248247389; 'support': 461}; 'weighted avg': {'precision': 0.869855446148402; 'recall': 0.8546637744034707; 'f1-score': 0.8567508748336341; 'support': 461}},{'0.0': {'precision': 0.9259259259259259; 'recall': 0.78125; 'f1-score': 0.847457627118644; 'support': 32}; '1.0': {'precision': 0.7083333333333334; 'recall': 0.8947368421052632; 'f1-score': 0.7906976744186046; 'support': 19}; 'accuracy': 0.8235294117647058; 'macro avg': {'precision': 0.8171296296296297; 'recall': 0.8379934210526316; 'f1-score': 0.8190776507686244; 'support': 51}; 'weighted avg': {'precision': 0.8448620188816267; 'recall': 0.8235294117647058; 'f1-score': 0.8263117623872569; 'support': 51}}
5,3,DNF,7,461,51,57,[8; 9],122,1.285574,0.862745,8,[X0 >= 13.095000 AND X6 >= 0.119200] OR [X0 >= 13.095000 AND X1 >= 18.635000 AND X7 >= 0.051420] OR [X0 < 13.095000 AND X2 < 98.755000 AND X20 >= 16.795000],{'0.0': {'precision': 0.9140127388535032; 'recall': 0.9930795847750865; 'f1-score': 0.9519071310116087; 'support': 289}; '1.0': {'precision': 0.9863945578231292; 'recall': 0.8430232558139535; 'f1-score': 0.9090909090909091; 'support': 172}; 'accuracy': 0.9370932754880694; 'macro avg': {'precision': 0.9502036483383163; 'recall': 0.91805142029452; 'f1-score': 0.9304990200512588; 'support': 461}; 'weighted avg': {'precision': 0.9410185368204785; 'recall': 0.9370932754880694; 'f1-score': 0.9359323150238421; 'support': 461}},{'0.0': {'precision': 0.8378378378378378; 'recall': 0.96875; 'f1-score': 0.8985507246376812; 'support': 32}; '1.0': {'precision': 0.9285714285714286; 'recall': 0.6842105263157895; 'f1-score': 0.7878787878787878; 'support': 19}; 'accuracy': 0.8627450980392157; 'macro avg': {'precision': 0.8832046332046333; 'recall': 0.8264802631578947; 'f1-score': 0.8432147562582345; 'support': 51}; 'weighted avg': {'precision': 0.8716405481111363; 'recall': 0.8627450980392157; 'f1-score': 0.8573200031000542; 'support': 51}}
5,3,DNF,8,461,51,57,[8; 9],122,1.256804,0.843137,8,[X0 < 15.045000 AND X0 >= 15.045000 AND X5 >= 0.155250 AND X10 >= 0.193650] OR [X0 >= 15.045000 AND X5 < 0.102150] OR [X4 >= 0.089465 AND X5 >= 0.102150],{'0.0': {'precision': 0.9435483870967742; 'recall': 0.8096885813148789; 'f1-score': 0.8715083798882682; 'support': 289}; '1.0': {'precision': 0.7417840375586855; 'recall': 0.9186046511627907; 'f1-score': 0.8207792207792209; 'support': 172}; 'accuracy': 0.8503253796095445; 'macro avg': {'precision': 0.8426662123277299; 'recall': 0.8641466162388347; 'f1-score': 0.8461438003337446; 'support': 461}; 'weighted avg': {'precision': 0.8682697143840816; 'recall': 0.8503253796095445; 'f1-score': 0.8525812315872787; 'support': 461}},{'0.0': {'precision': 0.9615384615384616; 'recall': 0.78125; 'f1-score': 0.8620689655172413; 'support': 32}; '1.0': {'precision': 0.72; 'recall': 0.9473684210526315; 'f1-score': 0.8181818181818181; 'support': 19}; 'accuracy': 0.8431372549019608; 'macro avg': {'precision': 0.8407692307692307; 'recall': 0.8643092105263157; 'f1-score': 0.8401253918495297; 'support': 51}; 'weighted avg': {'precision': 0.8715535444947209; 'recall': 0.8431372549019608; 'f1-score': 0.8457188518040445; 'support': 51}}
5,3,DNF,9,461,51,57,[8; 9],122,1.248354,0.862745,7,[X0 >= 13.095000 AND X1 >= 18.635000] OR [X0 >= 17.880000 AND X5 >= 0.102150] OR [X0 < 13.095000 AND X0 >= 13.095000 AND X7 >= 0.051420],{'0.0': {'precision': 0.8989547038327527; 'recall': 0.8927335640138409; 'f1-score': 0.8958333333333333; 'support': 289}; '1.0': {'precision': 0.8218390804597702; 'recall': 0.8313953488372093; 'f1-score': 0.8265895953757225; 'support': 172}; 'accuracy': 0.8698481561822126; 'macro avg': {'precision': 0.8603968921462615; 'recall': 0.8620644564255251; 'f1-score': 0.8612114643545279; 'support': 461}; 'weighted avg': {'precision': 0.8701827142011844; 'recall': 0.8698481561822126; 'f1-score': 0.8699983595183461; 'support': 461}},{'0.0': {'precision': 0.9310344827586207; 'recall': 0.84375; 'f1-score': 0.8852459016393444; 'support': 32}; '1.0': {'precision': 0.7727272727272727; 'recall': 0.8947368421052632; 'f1-score': 0.8292682926829269; 'support': 19}; 'accuracy': 0.8627450980392157; 'macro avg': {'precision': 0.8518808777429467; 'recall': 0.8692434210526316; 'f1-score': 0.8572570971611356; 'support': 51}; 'weighted avg': {'precision': 0.8720572868645892; 'recall': 0.8627450980392157; 'f1-score': 0.8643914983026398; 'support': 51}}
5,3,DNF,0,460,52,28,[16; 17],122,0.673563,0.884615,11,[X0 >= 15.045000 AND X1 < 18.635000 AND X6 >= 0.069225 AND X29 >= 0.092790] OR [X0 < 13.095000 AND X0 >= 13.095000 AND X1 >= 18.635000 AND X5 < 0.102150 AND X26 >= 0.216400] OR [X0 >= 13.095000 AND X27 >= 0.109550],{'0.0': {'precision': 0.9428571428571428; 'recall': 0.9134948096885813; 'f1-score': 0.9279437609841829; 'support': 289}; '1.0': {'precision': 0.8611111111111112; 'recall': 0.9064327485380117; 'f1-score': 0.8831908831908832; 'support': 171}; 'accuracy': 0.9108695652173913; 'macro avg': {'precision': 0.901984126984127; 'recall': 0.9099637791132965; 'f1-score': 0.9055673220875331; 'support': 460}; 'weighted avg': {'precision': 0.9124689440993788; 'recall': 0.9108695652173913; 'f1-score': 0.9113073651088475; 'support': 460}},{'0.0': {'precision': 0.8823529411764706; 'recall': 0.9375; 'f1-score': 0.9090909090909091; 'support': 32}; '1.0': {'precision': 0.8888888888888888; 'recall': 0.8; 'f1-score': 0.8421052631578948; 'support': 20}; 'accuracy': 0.8846153846153846; 'macro avg': {'precision': 0.8856209150326797; 'recall': 0.86875; 'f1-score': 0.8755980861244019; 'support': 52}; 'weighted avg': {'precision': 0.8848667672197084; 'recall': 0.8846153846153846; 'f1-score': 0.8833271991166728; 'support': 52}}
5,3,DNF,1,460,52,28,[16; 17],122,0.701327,0.903846,8,[X0 >= 15.045000 AND X2 >= 85.250000 AND X22 >= 101.650000] OR [X0 >= 15.045000 AND X13 >= 31.285000] OR [X6 >= 0.089420 AND X24 >= 0.136150 AND X28 >= 0.280650],{'0.0': {'precision': 0.9616724738675958; 'recall': 0.9583333333333334; 'f1-score': 0.96; 'support': 288}; '1.0': {'precision': 0.930635838150289; 'recall': 0.936046511627907; 'f1-score': 0.9333333333333332; 'support': 172}; 'accuracy': 0.95; 'macro avg': {'precision': 0.9461541560089424; 'recall': 0.9471899224806202; 'f1-score': 0.9466666666666665; 'support': 460}; 'weighted avg': {'precision': 0.9500674709472114; 'recall': 0.95; 'f1-score': 0.9500289855072463; 'support': 460}},{'0.0': {'precision': 0.9117647058823529; 'recall': 0.9393939393939394; 'f1-score': 0.9253731343283583; 'support': 33}; '1.0': {'precision': 0.8888888888888888; 'recall': 0.8421052631578947; 'f1-score': 0.8648648648648649; 'support': 19}; 'accuracy': 0.9038461538461539; 'macro avg': {'precision': 0.9003267973856208; 'recall': 0.8907496012759171; 'f1-score': 0.8951189995966116; 'support': 52}; 'weighted avg': {'precision': 0.9034062342885872; 'recall': 0.9038461538461539; 'f1-score': 0.9032643435628511; 'support': 52}}
5,3,DNF,2,461,51,28,[16; 17],122,0.670720,0.921569,8,[X0 >= 15.045000 AND X12 >= 1.751000] OR [X7 >= 0.051420 AND X27 >= 0.109550] OR [X0 < 13.095000 AND X0 >= 13.095000 AND X4 < 0.089465 AND X8 >= 0.171550],{'0.0': {'precision': 0.9680851063829787; 'recall': 0.9446366782006921; 'f1-score': 0.9562171628721541; 'support': 289}; '1.0': {'precision': 0.9106145251396648; 'recall': 0.9476744186046512; 'f1-score': 0.9287749287749287; 'support': 172}; 'accuracy': 0.9457700650759219; 'macro avg': {'precision': 0.9393498157613218; 'recall': 0.9461555484026716; 'f1-score': 0.9424960458235414; 'support': 461}; 'weighted avg': {'precision': 0.9466427203225666; 'recall': 0.9457700650759219; 'f1-score': 0.9459784117556187; 'support': 461}},{'0.0': {'precision': 0.9666666666666667; 'recall': 0.90625; 'f1-score': 0.9354838709677419; 'support': 32}; '1.0': {'precision': 0.8571428571428571; 'recall': 0.9473684210526315; 'f1-score': 0.9; 'support': 19}; 'accuracy': 0.9215686274509803; 'macro avg': {'precision': 0.9119047619047619; 'recall': 0.9268092105263157; 'f1-score': 0.917741935483871; 'support': 51}; 'weighted avg': {'precision': 0.9258636788048552; 'recall': 0.9215686274509803; 'f1-score': 0.9222643896268184; 'support': 51}}
5,3,DNF,3,461,51,28,[16; 17],122,0.702996,0.764706,11,[X0 < 13.095000 AND X0 >= 13.095000 AND X4 < 0.089465 AND X17 < 0.009203] OR [X0 < 13.095000 AND X0 >= 13.095000 AND X10 >= 0.420250 AND X21 >= 23.350000] OR [X0 >= 13.095000 AND X6 >= 0.089420 AND X7 >= 0.051420],{'0.0': {'precision': 0.9163987138263665; 'recall': 0.986159169550173; 'f1-score': 0.9500000000000001; 'support': 289}; '1.0': {'precision': 0.9733333333333334; 'recall': 0.8488372093023255; 'f1-score': 0.906832298136646; 'support': 172}; 'accuracy': 0.9349240780911063; 'macro avg': {'precision': 0.94486602357985; 'recall': 0.9174981894262493; 'f1-score': 0.928416149068323; 'support': 461}; 'weighted avg': {'precision': 0.9376411315166014; 'recall': 0.9349240780911063; 'f1-score': 0.9338940461594427; 'support': 461}},{'0.0': {'precision': 0.75; 'recall': 0.9375; 'f1-score': 0.8333333333333334; 'support': 32}; '1.0': {'precision': 0.8181818181818182; 'recall': 0.47368421052631576; 'f1-score': 0.6; 'support': 19}; 'accuracy': 0.7647058823529411; 'macro avg': {'precision': 0.7840909090909092; 'recall': 0.7055921052631579; 'f1-score': 0.7166666666666667; 'support': 51}; 'weighted avg': {'precision': 0.7754010695187166; 'recall': 0.7647058823529411; 'f1-score': 0.74640522875817; 'support': 51}}
5,3,DNF,4,461,51,28,[16; 17],122,0.661968,0.882353,9,[X6 >= 0.069225 AND X7 >= 0.026805 AND X8 >= 0.208650] OR [X0 >= 15.045000 AND X21 >= 23.350000] OR [X0 < 13.095000 AND X5 >= 0.102150 AND X15 >= 0.018380 AND X23 >= 696.050000],{'0.0': {'precision': 0.8920634920634921; 'recall': 0.972318339100346; 'f1-score': 0.9304635761589405; 'support': 289}; '1.0': {'precision': 0.9452054794520548; 'recall': 0.8023255813953488; 'f1-score': 0.8679245283018868; 'support': 172}; 'accuracy': 0.9088937093275488; 'macro avg': {'precision': 0.9186344857577735; 'recall': 0.8873219602478475; 'f1-score': 0.8991940522304136; 'support': 461}; 'weighted avg': {'precision': 0.9118908713060795; 'recall': 0.9088937093275488; 'f1-score': 0.907130135309888; 'support': 461}},{'0.0': {'precision': 0.8611111111111112; 'recall': 0.96875; 'f1-score': 0.911764705882353; 'support': 32}; '1.0': {'precision': 0.9333333333333333; 'recall': 0.7368421052631579; 'f1-score': 0.8235294117647058; 'support': 19}; 'accuracy': 0.8823529411764706; 'macro avg': {'precision': 0.8972222222222223; 'recall': 0.852796052631579; 'f1-score': 0.8676470588235294; 'support': 51}; 'weighted avg': {'precision': 0.8880174291938998; 'recall': 0.8823529411764706; 'f1-score': 0.8788927335640139; 'support': 51}}
5,3,DNF,5,461,51,28,[16; 17],122,0.699800,0.901961,8,[X0 >= 13.095000 AND X4 >= 0.089465 AND X12 >= 1.751000] OR [X0 >= 13.095000 AND X5 >= 0.155250] OR [X0 >= 13.095000 AND X7 >= 0.051420 AND X21 >= 23.350000],{'0.0': {'precision': 0.9265734265734266; 'recall': 0.916955017301038; 'f1-score': 0.9217391304347825; 'support': 289}; '1.0': {'precision': 0.8628571428571429; 'recall': 0.877906976744186; 'f1-score': 0.8703170028818444; 'support': 172}; 'accuracy': 0.9023861171366594; 'macro avg': {'precision': 0.8947152847152847; 'recall': 0.897430997022612; 'f1-score': 0.8960280666583135; 'support': 461}; 'weighted avg': {'precision': 0.902800756727004; 'recall': 0.9023861171366594; 'f1-score': 0.9025534342545106; 'support': 461}},{'0.0': {'precision': 0.9655172413793104; 'recall': 0.875; 'f1-score': 0.9180327868852458; 'support': 32}; '1.0': {'precision': 0.8181818181818182; 'recall': 0.9473684210526315; 'f1-score': 0.8780487804878049; 'support': 19}; 'accuracy': 0.9019607843137255; 'macro avg': {'precision': 0.8918495297805643; 'recall': 0.9111842105263157; 'f1-score': 0.8980407836865254; 'support': 51}; 'weighted avg': {'precision': 0.9106275739135781; 'recall': 0.9019607843137255; 'f1-score': 0.9031367845018854; 'support': 51}}
5,3,DNF,6,461,51,28,[16; 17],122,0.676272,0.862745,7,[X2 >= 85.250000 AND X6 >= 0.119200 AND X7 >= 0.026805] OR [X13 >= 18.515000 AND X24 >= 0.136150] OR [X1 >= 18.635000 AND X27 >= 0.142350],{'0.0': {'precision': 0.9191176470588235; 'recall': 0.8650519031141869; 'f1-score': 0.8912655971479501; 'support': 289}; '1.0': {'precision': 0.7936507936507936; 'recall': 0.872093023255814; 'f1-score': 0.8310249307479224; 'support': 172}; 'accuracy': 0.8676789587852495; 'macro avg': {'precision': 0.8563842203548085; 'recall': 0.8685724631850005; 'f1-score': 0.8611452639479362; 'support': 461}; 'weighted avg': {'precision': 0.872305719106153; 'recall': 0.8676789587852495; 'f1-score': 0.8687896869075926; 'support': 461}},{'0.0': {'precision': 0.9629629629629629; 'recall': 0.8125; 'f1-score': 0.8813559322033898; 'support': 32}; '1.0': {'precision': 0.75; 'recall': 0.9473684210526315; 'f1-score': 0.8372093023255814; 'support': 19}; 'accuracy': 0.8627450980392157; 'macro avg': {'precision': 0.8564814814814814; 'recall': 0.8799342105263157; 'f1-score': 0.8592826172644856; 'support': 51}; 'weighted avg': {'precision': 0.8836238198983296; 'recall': 0.8627450980392157; 'f1-score': 0.864909148523422; 'support': 51}}
5,3,DNF,7,461,51,28,[16; 17],122,0.653775,0.843137,9,[X0 >= 15.045000 AND X2 >= 85.250000 AND X16 >= 0.021110 AND X28 >= 0.280650] OR [X0 >= 17.880000 AND X1 >= 18.635000 AND X8 < 0.171550] OR [X0 >= 13.095000 AND X6 >= 0.069225],{'0.0': {'precision': 0.9409722222222222; 'recall': 0.9377162629757786; 'f1-score': 0.9393414211438474; 'support': 289}; '1.0': {'precision': 0.8959537572254336; 'recall': 0.9011627906976745; 'f1-score': 0.898550724637681; 'support': 172}; 'accuracy': 0.9240780911062907; 'macro avg': {'precision': 0.9184629897238279; 'recall': 0.9194395268367266; 'f1-score': 0.9189460728907642; 'support': 461}; 'weighted avg': {'precision': 0.9241757450433771; 'recall': 0.9240780911062907; 'f1-score': 0.9241223326426313; 'support': 461}},{'0.0': {'precision': 0.875; 'recall': 0.875; 'f1-score': 0.875; 'support': 32}; '1.0': {'precision': 0.7894736842105263; 'recall': 0.7894736842105263; 'f1-score': 0.7894736842105263; 'support': 19}; 'accuracy': 0.8431372549019608; 'macro avg': {'precision': 0.8322368421052632; 'recall': 0.8322368421052632; 'f1-score': 0.8322368421052632; 'support': 51}; 'weighted avg': {'precision': 0.8431372549019608; 'recall': 0.8431372549019608; 'f1-score': 0.8431372549019608; 'support': 51}}
5,3,DNF,8,461,51,28,[16; 17],122,0.666241,0.941176,6,[X4 >= 0.089465 AND X6 >= 0.119200] OR [X0 >= 15.045000] OR [X0 >= 13.095000 AND X15 < 0.018380 AND X16 >= 0.021110],{'0.0': {'precision': 0.9436619718309859; 'recall': 0.9273356401384083; 'f1-score': 0.9354275741710296; 'support': 289}; '1.0': {'precision': 0.8813559322033898; 'recall': 0.9069767441860465; 'f1-score': 0.8939828080229226; 'support': 172}; 'accuracy': 0.9197396963123644; 'macro avg': {'precision': 0.9125089520171878; 'recall': 0.9171561921622273; 'f1-score': 0.9147051910969761; 'support': 461}; 'weighted avg': {'precision': 0.9204154668072408; 'recall': 0.9197396963123644; 'f1-score': 0.91996445100948; 'support': 461}},{'0.0': {'precision': 0.967741935483871; 'recall': 0.9375; 'f1-score': 0.9523809523809523; 'support': 32}; '1.0': {'precision': 0.9; 'recall': 0.9473684210526315; 'f1-score': 0.9230769230769231; 'support': 19}; 'accuracy': 0.9411764705882353; 'macro avg': {'precision': 0.9338709677419355; 'recall': 0.9424342105263157; 'f1-score': 0.9377289377289377; 'support': 51}; 'weighted avg': {'precision': 0.9425047438330171; 'recall': 0.9411764705882353; 'f1-score': 0.9414637649931767; 'support': 51}}
5,3,DNF,9,461,51,28,[16; 17],122,0.661548,0.921569,7,[X5 >= 0.102150 AND X10 >= 0.193650 AND X27 >= 0.175750] OR [X0 >= 13.095000 AND X13 >= 31.285000] OR [X0 < 13.095000 AND X27 >= 0.109550],{'0.0': {'precision': 0.9440298507462687; 'recall': 0.8754325259515571; 'f1-score': 0.9084380610412927; 'support': 289}; '1.0': {'precision': 0.8134715025906736; 'recall': 0.9127906976744186; 'f1-score': 0.8602739726027396; 'support': 172}; 'accuracy': 0.8893709327548807; 'macro avg': {'precision': 0.8787506766684712; 'recall': 0.8941116118129878; 'f1-score': 0.8843560168220161; 'support': 461}; 'weighted avg': {'precision': 0.8953182761632701; 'recall': 0.8893709327548807; 'f1-score': 0.8904679456151947; 'support': 461}},{'0.0': {'precision': 0.9375; 'recall': 0.9375; 'f1-score': 0.9375; 'support': 32}; '1.0': {'precision': 0.8947368421052632; 'recall': 0.8947368421052632; 'f1-score': 0.8947368421052632; 'support': 19}; 'accuracy': 0.9215686274509803; 'macro avg': {'precision': 0.9161184210526316; 'recall': 0.9161184210526316; 'f1-score': 0.9161184210526316; 'support': 51}; 'weighted avg': {'precision': 0.9215686274509803; 'recall': 0.9215686274509803; 'f1-score': 0.9215686274509803; 'support': 51}}
5,3,DNF,0,460,52,14,[32; 33],122,0.404212,0.980769,10,[X4 >= 0.089465 AND X25 < 0.179250 AND X26 >= 0.216400] OR [X4 >= 0.089465 AND X7 >= 0.051420 AND X21 >= 23.350000 AND X29 >= 0.092790] OR [X2 >= 98.755000 AND X6 >= 0.069225 AND X23 >= 696.050000],{'0.0': {'precision': 0.9315960912052117; 'recall': 0.9896193771626297; 'f1-score': 0.9597315436241609; 'support': 289}; '1.0': {'precision': 0.9803921568627451; 'recall': 0.8771929824561403; 'f1-score': 0.9259259259259259; 'support': 171}; 'accuracy': 0.9478260869565217; 'macro avg': {'precision': 0.9559941240339784; 'recall': 0.933406179809385; 'f1-score': 0.9428287347750435; 'support': 460}; 'weighted avg': {'precision': 0.9497354982213817; 'recall': 0.9478260869565217; 'f1-score': 0.9471646726972084; 'support': 460}},{'0.0': {'precision': 0.9696969696969697; 'recall': 1.0; 'f1-score': 0.9846153846153847; 'support': 32}; '1.0': {'precision': 1.0; 'recall': 0.95; 'f1-score': 0.9743589743589743; 'support': 20}; 'accuracy': 0.9807692307692307; 'macro avg': {'precision': 0.9848484848484849; 'recall': 0.975; 'f1-score': 0.9794871794871796; 'support': 52}; 'weighted avg': {'precision': 0.9813519813519813; 'recall': 0.9807692307692307; 'f1-score': 0.9806706114398422; 'support': 52}}
5,3,DNF,1,460,52,14,[32; 33],122,0.410123,0.923077,8,[X4 >= 0.089465 AND X6 >= 0.089420 AND X7 >= 0.051420 AND X10 >= 0.193650] OR [X3 >= 696.250000] OR [X4 >= 0.089465 AND X5 < 0.102150 AND X12 >= 2.762000],{'0.0': {'precision': 0.977859778597786; 'recall': 0.9201388888888888; 'f1-score': 0.9481216457960644; 'support': 288}; '1.0': {'precision': 0.8783068783068783; 'recall': 0.9651162790697675; 'f1-score': 0.9196675900277008; 'support': 172}; 'accuracy': 0.9369565217391305; 'macro avg': {'precision': 0.9280833284523321; 'recall': 0.9426275839793281; 'f1-score': 0.9338946179118826; 'support': 460}; 'weighted avg': {'precision': 0.9406356506629248; 'recall': 0.9369565217391305; 'f1-score': 0.9374823032044155; 'support': 460}},{'0.0': {'precision': 1.0; 'recall': 0.8787878787878788; 'f1-score': 0.9354838709677419; 'support': 33}; '1.0': {'precision': 0.8260869565217391; 'recall': 1.0; 'f1-score': 0.9047619047619047; 'support': 19}; 'accuracy': 0.9230769230769231; 'macro avg': {'precision': 0.9130434782608696; 'recall': 0.9393939393939394; 'f1-score': 0.9201228878648233; 'support': 52}; 'weighted avg': {'precision': 0.9364548494983278; 'recall': 0.9230769230769231; 'f1-score': 0.9242585371617629; 'support': 52}}
5,3,DNF,2,461,51,14,[32; 33],122,0.412670,0.901961,10,[X7 >= 0.026805 AND X21 >= 23.350000 AND X28 >= 0.280650] OR [X0 >= 17.880000 AND X19 < 0.003116 AND X20 >= 14.905000 AND X27 >= 0.109550] OR [X0 < 13.095000 AND X0 >= 13.095000 AND X7 >= 0.051420],{'0.0': {'precision': 0.8473520249221184; 'recall': 0.9411764705882353; 'f1-score': 0.8918032786885246; 'support': 289}; '1.0': {'precision': 0.8785714285714286; 'recall': 0.7151162790697675; 'f1-score': 0.7884615384615385; 'support': 172}; 'accuracy': 0.8568329718004338; 'macro avg': {'precision': 0.8629617267467735; 'recall': 0.8281463748290014; 'f1-score': 0.8401324085750316; 'support': 461}; 'weighted avg': {'precision': 0.8590000453726202; 'recall': 0.8568329718004338; 'f1-score': 0.8532462736580656; 'support': 461}},{'0.0': {'precision': 0.8648648648648649; 'recall': 1.0; 'f1-score': 0.927536231884058; 'support': 32}; '1.0': {'precision': 1.0; 'recall': 0.7368421052631579; 'f1-score': 0.8484848484848484; 'support': 19}; 'accuracy': 0.9019607843137255; 'macro avg': {'precision': 0.9324324324324325; 'recall': 0.868421052631579; 'f1-score': 0.8880105401844531; 'support': 51}; 'weighted avg': {'precision': 0.9152093269740329; 'recall': 0.9019607843137255; 'f1-score': 0.8980857165000388; 'support': 51}}
5,3,DNF,3,461,51,14,[32; 33],122,0.400951,0.862745,7,[X5 >= 0.155250 AND X24 >= 0.136150] OR [X20 >= 14.905000 AND X21 >= 23.350000 AND X23 >= 884.550000] OR [X0 >= 13.095000 AND X24 >= 0.136150],{'0.0': {'precision': 0.9583333333333334; 'recall': 0.9550173010380623; 'f1-score': 0.9566724436741767; 'support': 289}; '1.0': {'precision': 0.9248554913294798; 'recall': 0.9302325581395349; 'f1-score': 0.927536231884058; 'support': 172}; 'accuracy': 0.9457700650759219; 'macro avg': {'precision': 0.9415944123314066; 'recall': 0.9426249295887985; 'f1-score': 0.9421043377791174; 'support': 461}; 'weighted avg': {'precision': 0.9458426851236527; 'recall': 0.9457700650759219; 'f1-score': 0.9458016661733081; 'support': 461}},{'0.0': {'precision': 0.8787878787878788; 'recall': 0.90625; 'f1-score': 0.8923076923076922; 'support': 32}; '1.0': {'precision': 0.8333333333333334; 'recall': 0.7894736842105263; 'f1-score': 0.8108108108108109; 'support': 19}; 'accuracy': 0.8627450980392157; 'macro avg': {'precision': 0.8560606060606061; 'recall': 0.8478618421052632; 'f1-score': 0.8515592515592516; 'support': 51}; 'weighted avg': {'precision': 0.8618538324420677; 'recall': 0.8627450980392157; 'f1-score': 0.8619461090049324; 'support': 51}}
5,3,DNF,4,461,51,14,[32; 33],122,0.426543,0.921569,12,[X0 < 13.095000 AND X7 >= 0.026805 AND X17 < 0.011965 AND X21 >= 29.295000] OR [X1 >= 18.635000 AND X3 >= 529.800000 AND X8 >= 0.171550] OR [X4 >= 0.089465 AND X10 >= 0.193650 AND X17 >= 0.009203 AND X26 >= 0.216400 AND X27 >= 0.142350],{'0.0': {'precision': 0.9259259259259259; 'recall': 0.9515570934256056; 'f1-score': 0.938566552901024; 'support': 289}; '1.0': {'precision': 0.9146341463414634; 'recall': 0.872093023255814; 'f1-score': 0.8928571428571429; 'support': 172}; 'accuracy': 0.9219088937093276; 'macro avg': {'precision': 0.9202800361336947; 'recall': 0.9118250583407097; 'f1-score': 0.9157118478790834; 'support': 461}; 'weighted avg': {'precision': 0.921712940918274; 'recall': 0.9219088937093276; 'f1-score': 0.9215122827761919; 'support': 461}},{'0.0': {'precision': 0.9375; 'recall': 0.9375; 'f1-score': 0.9375; 'support': 32}; '1.0': {'precision': 0.8947368421052632; 'recall': 0.8947368421052632; 'f1-score': 0.8947368421052632; 'support': 19}; 'accuracy': 0.9215686274509803; 'macro avg': {'precision': 0.9161184210526316; 'recall': 0.9161184210526316; 'f1-score': 0.9161184210526316; 'support': 51}; 'weighted avg': {'precision': 0.9215686274509803; 'recall': 0.9215686274509803; 'f1-score': 0.9215686274509803; 'support': 51}}
