lamda, n_clause, rule_type, id_cv, train_size, val_size, n_partitions, real_partition_size, n_features, training_time, val_accuracy, rule_size, rule, classification_report_train, classification_report_val
5,1,CNF,1,460,52,14,[32; 33],122,0.516097,0.846154,4,[X10 >= 0.547850 OR X13 >= 31.285000 OR X20 >= 18.225000 OR X27 >= 0.175750],{'0.0': {'precision': 0.9527272727272728; 'recall': 0.9097222222222222; 'f1-score': 0.9307282415630551; 'support': 288}; '1.0': {'precision': 0.8594594594594595; 'recall': 0.9244186046511628; 'f1-score': 0.8907563025210085; 'support': 172}; 'accuracy': 0.9152173913043479; 'macro avg': {'precision': 0.9060933660933661; 'recall': 0.9170704134366925; 'f1-score': 0.9107422720420317; 'support': 460}; 'weighted avg': {'precision': 0.9178532208097425; 'recall': 0.9152173913043479; 'f1-score': 0.915782212182116; 'support': 460}},{'0.0': {'precision': 0.9310344827586207; 'recall': 0.8181818181818182; 'f1-score': 0.8709677419354839; 'support': 33}; '1.0': {'precision': 0.7391304347826086; 'recall': 0.8947368421052632; 'f1-score': 0.8095238095238095; 'support': 19}; 'accuracy': 0.8461538461538461; 'macro avg': {'precision': 0.8350824587706147; 'recall': 0.8564593301435407; 'f1-score': 0.8402457757296466; 'support': 52}; 'weighted avg': {'precision': 0.8609156959981548; 'recall': 0.8461538461538461; 'f1-score': 0.848517074323526; 'support': 52}}
5,1,CNF,2,461,51,14,[32; 33],122,0.411813,0.921569,2,[X18 >= 0.043635 OR X27 >= 0.142350],{'0.0': {'precision': 0.9180327868852459; 'recall': 0.9688581314878892; 'f1-score': 0.9427609427609428; 'support': 289}; '1.0': {'precision': 0.9423076923076923; 'recall': 0.8546511627906976; 'f1-score': 0.8963414634146342; 'support': 172}; 'accuracy': 0.9262472885032538; 'macro avg': {'precision': 0.930170239596469; 'recall': 0.9117546471392934; 'f1-score': 0.9195512030877885; 'support': 461}; 'weighted avg': {'precision': 0.9270898014897161; 'recall': 0.9262472885032538; 'f1-score': 0.9254417443931227; 'support': 461}},{'0.0': {'precision': 0.9375; 'recall': 0.9375; 'f1-score': 0.9375; 'support': 32}; '1.0': {'precision': 0.8947368421052632; 'recall': 0.8947368421052632; 'f1-score': 0.8947368421052632; 'support': 19}; 'accuracy': 0.9215686274509803; 'macro avg': {'precision': 0.9161184210526316; 'recall': 0.9161184210526316; 'f1-score': 0.9161184210526316; 'support': 51}; 'weighted avg': {'precision': 0.9215686274509803; 'recall': 0.9215686274509803; 'f1-score': 0.9215686274509803; 'support': 51}}
5,1,CNF,3,461,51,14,[32; 33],122,0.471006,0.941176,5,[X0 >= 17.880000 OR X3 >= 696.250000 OR X10 >= 0.547850 OR X20 >= 16.795000 OR X27 >= 0.142350],{'0.0': {'precision': 0.9851851851851852; 'recall': 0.9204152249134948; 'f1-score': 0.9516994633273703; 'support': 289}; '1.0': {'precision': 0.8795811518324608; 'recall': 0.9767441860465116; 'f1-score': 0.9256198347107437; 'support': 172}; 'accuracy': 0.9414316702819957; 'macro avg': {'precision': 0.932383168508823; 'recall': 0.9485797054800031; 'f1-score': 0.9386596490190571; 'support': 461}; 'weighted avg': {'precision': 0.9457841141728889; 'recall': 0.9414316702819957; 'f1-score': 0.9419691029758308; 'support': 461}},{'0.0': {'precision': 1.0; 'recall': 0.90625; 'f1-score': 0.9508196721311475; 'support': 32}; '1.0': {'precision': 0.8636363636363636; 'recall': 1.0; 'f1-score': 0.9268292682926829; 'support': 19}; 'accuracy': 0.9411764705882353; 'macro avg': {'precision': 0.9318181818181819; 'recall': 0.953125; 'f1-score': 0.9388244702119152; 'support': 51}; 'weighted avg': {'precision': 0.9491978609625668; 'recall': 0.9411764705882353; 'f1-score': 0.9418820707011313; 'support': 51}}
5,1,CNF,4,461,51,14,[32; 33],122,0.490461,0.882353,3,[X0 >= 15.045000 OR X22 >= 117.450000 OR X25 >= 0.367250],{'0.0': {'precision': 0.9575971731448764; 'recall': 0.9377162629757786; 'f1-score': 0.9475524475524476; 'support': 289}; '1.0': {'precision': 0.898876404494382; 'recall': 0.9302325581395349; 'f1-score': 0.9142857142857143; 'support': 172}; 'accuracy': 0.9349240780911063; 'macro avg': {'precision': 0.9282367888196292; 'recall': 0.9339744105576567; 'f1-score': 0.9309190809190809; 'support': 461}; 'weighted avg': {'precision': 0.9356883397221323; 'recall': 0.9349240780911063; 'f1-score': 0.9351405644247291; 'support': 461}},{'0.0': {'precision': 0.9333333333333333; 'recall': 0.875; 'f1-score': 0.9032258064516129; 'support': 32}; '1.0': {'precision': 0.8095238095238095; 'recall': 0.8947368421052632; 'f1-score': 0.8500000000000001; 'support': 19}; 'accuracy': 0.8823529411764706; 'macro avg': {'precision': 0.8714285714285714; 'recall': 0.8848684210526316; 'f1-score': 0.8766129032258065; 'support': 51}; 'weighted avg': {'precision': 0.8872082166199813; 'recall': 0.8823529411764706; 'f1-score': 0.8833965844402277; 'support': 51}}
5,1,CNF,5,461,51,14,[32; 33],122,0.526577,0.960784,2,[X20 >= 16.795000 OR X27 >= 0.175750],{'0.0': {'precision': 0.9459459459459459; 'recall': 0.9688581314878892; 'f1-score': 0.9572649572649573; 'support': 289}; '1.0': {'precision': 0.9454545454545454; 'recall': 0.9069767441860465; 'f1-score': 0.9258160237388724; 'support': 172}; 'accuracy': 0.9457700650759219; 'macro avg': {'precision': 0.9457002457002457; 'recall': 0.9379174378369679; 'f1-score': 0.9415404905019149; 'support': 461}; 'weighted avg': {'precision': 0.9457626034632542; 'recall': 0.9457700650759219; 'f1-score': 0.9455312987693247; 'support': 461}},{'0.0': {'precision': 0.96875; 'recall': 0.96875; 'f1-score': 0.96875; 'support': 32}; '1.0': {'precision': 0.9473684210526315; 'recall': 0.9473684210526315; 'f1-score': 0.9473684210526315; 'support': 19}; 'accuracy': 0.9607843137254902; 'macro avg': {'precision': 0.9580592105263157; 'recall': 0.9580592105263157; 'f1-score': 0.9580592105263157; 'support': 51}; 'weighted avg': {'precision': 0.9607843137254902; 'recall': 0.9607843137254902; 'f1-score': 0.9607843137254902; 'support': 51}}
5,1,CNF,6,461,51,14,[32; 33],122,0.592041,0.764706,5,[X0 >= 17.880000 OR X7 >= 0.079005 OR X10 >= 0.547850 OR X23 >= 1214.000000 OR X29 >= 0.092790],{'0.0': {'precision': 0.9440298507462687; 'recall': 0.8754325259515571; 'f1-score': 0.9084380610412927; 'support': 289}; '1.0': {'precision': 0.8134715025906736; 'recall': 0.9127906976744186; 'f1-score': 0.8602739726027396; 'support': 172}; 'accuracy': 0.8893709327548807; 'macro avg': {'precision': 0.8787506766684712; 'recall': 0.8941116118129878; 'f1-score': 0.8843560168220161; 'support': 461}; 'weighted avg': {'precision': 0.8953182761632701; 'recall': 0.8893709327548807; 'f1-score': 0.8904679456151947; 'support': 461}},{'0.0': {'precision': 0.8846153846153846; 'recall': 0.71875; 'f1-score': 0.7931034482758621; 'support': 32}; '1.0': {'precision': 0.64; 'recall': 0.8421052631578947; 'f1-score': 0.7272727272727272; 'support': 19}; 'accuracy': 0.7647058823529411; 'macro avg': {'precision': 0.7623076923076924; 'recall': 0.7804276315789473; 'f1-score': 0.7601880877742946; 'support': 51}; 'weighted avg': {'precision': 0.7934841628959275; 'recall': 0.7647058823529411; 'f1-score': 0.7685782777060667; 'support': 51}}
5,1,CNF,7,461,51,14,[32; 33],122,0.603233,0.901961,2,[X20 >= 16.795000 OR X26 >= 0.366300],{'0.0': {'precision': 0.9709090909090909; 'recall': 0.9238754325259516; 'f1-score': 0.946808510638298; 'support': 289}; '1.0': {'precision': 0.8817204301075269; 'recall': 0.9534883720930233; 'f1-score': 0.9162011173184358; 'support': 172}; 'accuracy': 0.9349240780911063; 'macro avg': {'precision': 0.9263147605083089; 'recall': 0.9386819023094874; 'f1-score': 0.9315048139783668; 'support': 461}; 'weighted avg': {'precision': 0.9376326274429976; 'recall': 0.9349240780911063; 'f1-score': 0.9353888324365273; 'support': 461}},{'0.0': {'precision': 0.9655172413793104; 'recall': 0.875; 'f1-score': 0.9180327868852458; 'support': 32}; '1.0': {'precision': 0.8181818181818182; 'recall': 0.9473684210526315; 'f1-score': 0.8780487804878049; 'support': 19}; 'accuracy': 0.9019607843137255; 'macro avg': {'precision': 0.8918495297805643; 'recall': 0.9111842105263157; 'f1-score': 0.8980407836865254; 'support': 51}; 'weighted avg': {'precision': 0.9106275739135781; 'recall': 0.9019607843137255; 'f1-score': 0.9031367845018854; 'support': 51}}
5,1,CNF,8,461,51,14,[32; 33],122,0.617605,0.921569,2,[X6 >= 0.119200 OR X23 >= 1214.000000],{'0.0': {'precision': 0.9055374592833876; 'recall': 0.9619377162629758; 'f1-score': 0.9328859060402684; 'support': 289}; '1.0': {'precision': 0.9285714285714286; 'recall': 0.8313953488372093; 'f1-score': 0.8773006134969327; 'support': 172}; 'accuracy': 0.913232104121475; 'macro avg': {'precision': 0.9170544439274081; 'recall': 0.8966665325500925; 'f1-score': 0.9050932597686006; 'support': 461}; 'weighted avg': {'precision': 0.9141314781934592; 'recall': 0.913232104121475; 'f1-score': 0.9121469248744252; 'support': 461}},{'0.0': {'precision': 0.8888888888888888; 'recall': 1.0; 'f1-score': 0.9411764705882353; 'support': 32}; '1.0': {'precision': 1.0; 'recall': 0.7894736842105263; 'f1-score': 0.8823529411764706; 'support': 19}; 'accuracy': 0.9215686274509803; 'macro avg': {'precision': 0.9444444444444444; 'recall': 0.8947368421052632; 'f1-score': 0.9117647058823529; 'support': 51}; 'weighted avg': {'precision': 0.9302832244008714; 'recall': 0.9215686274509803; 'f1-score': 0.9192618223760093; 'support': 51}}
5,1,CNF,9,461,51,14,[32; 33],122,0.575683,0.901961,3,[X0 >= 15.045000 OR X22 >= 101.650000 OR X27 >= 0.175750],{'0.0': {'precision': 0.984; 'recall': 0.8512110726643599; 'f1-score': 0.9128014842300557; 'support': 289}; '1.0': {'precision': 0.7962085308056872; 'recall': 0.9767441860465116; 'f1-score': 0.8772845953002611; 'support': 172}; 'accuracy': 0.8980477223427332; 'macro avg': {'precision': 0.8901042654028436; 'recall': 0.9139776293554358; 'f1-score': 0.8950430397651584; 'support': 461}; 'weighted avg': {'precision': 0.9139346362225124; 'recall': 0.8980477223427332; 'f1-score': 0.8995500636315206; 'support': 461}},{'0.0': {'precision': 1.0; 'recall': 0.84375; 'f1-score': 0.9152542372881356; 'support': 32}; '1.0': {'precision': 0.7916666666666666; 'recall': 1.0; 'f1-score': 0.8837209302325582; 'support': 19}; 'accuracy': 0.9019607843137255; 'macro avg': {'precision': 0.8958333333333333; 'recall': 0.921875; 'f1-score': 0.8994875837603469; 'support': 51}; 'weighted avg': {'precision': 0.9223856209150326; 'recall': 0.9019607843137255; 'f1-score': 0.9035065346595871; 'support': 51}}
5,1,CNF,0,460,52,7,[65; 66],122,0.339892,0.923077,2,[X0 >= 15.045000 OR X27 >= 0.175750],{'0.0': {'precision': 0.9240924092409241; 'recall': 0.9688581314878892; 'f1-score': 0.9459459459459459; 'support': 289}; '1.0': {'precision': 0.9426751592356688; 'recall': 0.8654970760233918; 'f1-score': 0.9024390243902439; 'support': 171}; 'accuracy': 0.9304347826086956; 'macro avg': {'precision': 0.9333837842382964; 'recall': 0.9171776037556405; 'f1-score': 0.9241924851680949; 'support': 460}; 'weighted avg': {'precision': 0.9310003445650574; 'recall': 0.9304347826086956; 'f1-score': 0.929772720758935; 'support': 460}},{'0.0': {'precision': 0.9117647058823529; 'recall': 0.96875; 'f1-score': 0.9393939393939394; 'support': 32}; '1.0': {'precision': 0.9444444444444444; 'recall': 0.85; 'f1-score': 0.8947368421052632; 'support': 20}; 'accuracy': 0.9230769230769231; 'macro avg': {'precision': 0.9281045751633987; 'recall': 0.909375; 'f1-score': 0.9170653907496014; 'support': 52}; 'weighted avg': {'precision': 0.924333836098542; 'recall': 0.9230769230769231; 'f1-score': 0.9222181327444485; 'support': 52}}
5,1,CNF,1,460,52,7,[65; 66],122,0.299693,0.961538,3,[X12 >= 5.131000 OR X20 >= 18.225000 OR X27 >= 0.142350],{'0.0': {'precision': 0.9518900343642611; 'recall': 0.9618055555555556; 'f1-score': 0.9568221070811744; 'support': 288}; '1.0': {'precision': 0.9349112426035503; 'recall': 0.9186046511627907; 'f1-score': 0.9266862170087976; 'support': 172}; 'accuracy': 0.9456521739130435; 'macro avg': {'precision': 0.9434006384839058; 'recall': 0.9402051033591732; 'f1-score': 0.9417541620449861; 'support': 460}; 'weighted avg': {'precision': 0.9455414426624301; 'recall': 0.9456521739130435; 'f1-score': 0.9455539047062858; 'support': 460}},{'0.0': {'precision': 0.9428571428571428; 'recall': 1.0; 'f1-score': 0.9705882352941176; 'support': 33}; '1.0': {'precision': 1.0; 'recall': 0.8947368421052632; 'f1-score': 0.9444444444444444; 'support': 19}; 'accuracy': 0.9615384615384616; 'macro avg': {'precision': 0.9714285714285714; 'recall': 0.9473684210526316; 'f1-score': 0.957516339869281; 'support': 52}; 'weighted avg': {'precision': 0.9637362637362638; 'recall': 0.9615384615384616; 'f1-score': 0.961035696329814; 'support': 52}}
5,1,CNF,2,461,51,7,[65; 66],122,0.375489,0.921569,2,[X20 >= 16.795000 OR X27 >= 0.175750],{'0.0': {'precision': 0.9523809523809523; 'recall': 0.9688581314878892; 'f1-score': 0.9605488850771869; 'support': 289}; '1.0': {'precision': 0.9461077844311377; 'recall': 0.9186046511627907; 'f1-score': 0.9321533923303835; 'support': 172}; 'accuracy': 0.9501084598698482; 'macro avg': {'precision': 0.949244368406045; 'recall': 0.94373139132534; 'f1-score': 0.9463511387037853; 'support': 461}; 'weighted avg': {'precision': 0.9500404211719109; 'recall': 0.9501084598698482; 'f1-score': 0.9499544712974685; 'support': 461}},{'0.0': {'precision': 0.9117647058823529; 'recall': 0.96875; 'f1-score': 0.9393939393939394; 'support': 32}; '1.0': {'precision': 0.9411764705882353; 'recall': 0.8421052631578947; 'f1-score': 0.8888888888888888; 'support': 19}; 'accuracy': 0.9215686274509803; 'macro avg': {'precision': 0.9264705882352942; 'recall': 0.9054276315789473; 'f1-score': 0.9141414141414141; 'support': 51}; 'weighted avg': {'precision': 0.9227220299884661; 'recall': 0.9215686274509803; 'f1-score': 0.9205783323430382; 'support': 51}}
5,1,CNF,3,461,51,7,[65; 66],122,0.360103,0.823529,5,[X6 >= 0.089420 OR X7 >= 0.079005 OR X12 >= 5.131000 OR X20 >= 16.795000 OR X22 >= 117.450000],{'0.0': {'precision': 0.9846743295019157; 'recall': 0.889273356401384; 'f1-score': 0.9345454545454545; 'support': 289}; '1.0': {'precision': 0.84; 'recall': 0.9767441860465116; 'f1-score': 0.9032258064516129; 'support': 172}; 'accuracy': 0.9219088937093276; 'macro avg': {'precision': 0.9123371647509578; 'recall': 0.9330087712239479; 'f1-score': 0.9188856304985337; 'support': 461}; 'weighted avg': {'precision': 0.9306960547202899; 'recall': 0.9219088937093276; 'f1-score': 0.9228600326969929; 'support': 461}},{'0.0': {'precision': 1.0; 'recall': 0.71875; 'f1-score': 0.8363636363636363; 'support': 32}; '1.0': {'precision': 0.6785714285714286; 'recall': 1.0; 'f1-score': 0.8085106382978724; 'support': 19}; 'accuracy': 0.8235294117647058; 'macro avg': {'precision': 0.8392857142857143; 'recall': 0.859375; 'f1-score': 0.8224371373307544; 'support': 51}; 'weighted avg': {'precision': 0.8802521008403362; 'recall': 0.8235294117647058; 'f1-score': 0.8259870292410968; 'support': 51}}
5,1,CNF,4,461,51,7,[65; 66],122,0.358608,0.862745,4,[X7 >= 0.079005 OR X22 >= 105.950000 OR X23 >= 1214.000000 OR X27 >= 0.175750],{'0.0': {'precision': 0.9779411764705882; 'recall': 0.9204152249134948; 'f1-score': 0.9483065953654188; 'support': 289}; '1.0': {'precision': 0.8783068783068783; 'recall': 0.9651162790697675; 'f1-score': 0.9196675900277008; 'support': 172}; 'accuracy': 0.9370932754880694; 'macro avg': {'precision': 0.9281240273887332; 'recall': 0.9427657519916312; 'f1-score': 0.9339870926965599; 'support': 461}; 'weighted avg': {'precision': 0.940767425311894; 'recall': 0.9370932754880694; 'f1-score': 0.9376213265626261; 'support': 461}},{'0.0': {'precision': 0.9629629629629629; 'recall': 0.8125; 'f1-score': 0.8813559322033898; 'support': 32}; '1.0': {'precision': 0.75; 'recall': 0.9473684210526315; 'f1-score': 0.8372093023255814; 'support': 19}; 'accuracy': 0.8627450980392157; 'macro avg': {'precision': 0.8564814814814814; 'recall': 0.8799342105263157; 'f1-score': 0.8592826172644856; 'support': 51}; 'weighted avg': {'precision': 0.8836238198983296; 'recall': 0.8627450980392157; 'f1-score': 0.864909148523422; 'support': 51}}
5,1,CNF,5,461,51,7,[65; 66],122,0.404415,0.843137,3,[X20 >= 18.225000 OR X28 >= 0.357100 OR X29 >= 0.092790],{'0.0': {'precision': 0.939622641509434; 'recall': 0.8615916955017301; 'f1-score': 0.8989169675090253; 'support': 289}; '1.0': {'precision': 0.7959183673469388; 'recall': 0.9069767441860465; 'f1-score': 0.8478260869565216; 'support': 172}; 'accuracy': 0.8785249457700651; 'macro avg': {'precision': 0.8677705044281864; 'recall': 0.8842842198438883; 'f1-score': 0.8733715272327734; 'support': 461}; 'weighted avg': {'precision': 0.8860062962687634; 'recall': 0.8785249457700651; 'f1-score': 0.8798548602313015; 'support': 461}},{'0.0': {'precision': 0.9; 'recall': 0.84375; 'f1-score': 0.870967741935484; 'support': 32}; '1.0': {'precision': 0.7619047619047619; 'recall': 0.8421052631578947; 'f1-score': 0.8; 'support': 19}; 'accuracy': 0.8431372549019608; 'macro avg': {'precision': 0.8309523809523809; 'recall': 0.8429276315789473; 'f1-score': 0.835483870967742; 'support': 51}; 'weighted avg': {'precision': 0.8485527544351075; 'recall': 0.8431372549019608; 'f1-score': 0.8445287792536371; 'support': 51}}
5,1,CNF,6,461,51,7,[65; 66],122,0.311732,0.941176,2,[X20 >= 18.225000 OR X27 >= 0.142350],{'0.0': {'precision': 0.9489795918367347; 'recall': 0.9653979238754326; 'f1-score': 0.9571183533447686; 'support': 289}; '1.0': {'precision': 0.9401197604790419; 'recall': 0.9127906976744186; 'f1-score': 0.9262536873156341; 'support': 172}; 'accuracy': 0.9457700650759219; 'macro avg': {'precision': 0.9445496761578883; 'recall': 0.9390943107749256; 'f1-score': 0.9416860203302013; 'support': 461}; 'weighted avg': {'precision': 0.9456739714603286; 'recall': 0.9457700650759219; 'f1-score': 0.9456026861929006; 'support': 461}},{'0.0': {'precision': 0.9393939393939394; 'recall': 0.96875; 'f1-score': 0.9538461538461539; 'support': 32}; '1.0': {'precision': 0.9444444444444444; 'recall': 0.8947368421052632; 'f1-score': 0.918918918918919; 'support': 19}; 'accuracy': 0.9411764705882353; 'macro avg': {'precision': 0.9419191919191919; 'recall': 0.9317434210526316; 'f1-score': 0.9363825363825364; 'support': 51}; 'weighted avg': {'precision': 0.9412755000990295; 'recall': 0.9411764705882353; 'f1-score': 0.9408340467163996; 'support': 51}}
5,1,CNF,7,461,51,7,[65; 66],122,0.341377,0.941176,3,[X3 >= 696.250000 OR X22 >= 117.450000 OR X27 >= 0.175750],{'0.0': {'precision': 0.9427609427609428; 'recall': 0.9688581314878892; 'f1-score': 0.9556313993174063; 'support': 289}; '1.0': {'precision': 0.9451219512195121; 'recall': 0.9011627906976745; 'f1-score': 0.9226190476190477; 'support': 172}; 'accuracy': 0.9436008676789588; 'macro avg': {'precision': 0.9439414469902274; 'recall': 0.9350104610927819; 'f1-score': 0.939125223468227; 'support': 461}; 'weighted avg': {'precision': 0.9436418396261791; 'recall': 0.9436008676789588; 'f1-score': 0.943314426449472; 'support': 461}},{'0.0': {'precision': 0.9142857142857143; 'recall': 1.0; 'f1-score': 0.955223880597015; 'support': 32}; '1.0': {'precision': 1.0; 'recall': 0.8421052631578947; 'f1-score': 0.9142857142857143; 'support': 19}; 'accuracy': 0.9411764705882353; 'macro avg': {'precision': 0.9571428571428571; 'recall': 0.9210526315789473; 'f1-score': 0.9347547974413646; 'support': 51}; 'weighted avg': {'precision': 0.9462184873949578; 'recall': 0.9411764705882353; 'f1-score': 0.939972406873197; 'support': 51}}
5,1,CNF,8,461,51,7,[65; 66],122,0.382409,0.921569,2,[X20 >= 16.795000 OR X27 >= 0.175750],{'0.0': {'precision': 0.9523809523809523; 'recall': 0.9688581314878892; 'f1-score': 0.9605488850771869; 'support': 289}; '1.0': {'precision': 0.9461077844311377; 'recall': 0.9186046511627907; 'f1-score': 0.9321533923303835; 'support': 172}; 'accuracy': 0.9501084598698482; 'macro avg': {'precision': 0.949244368406045; 'recall': 0.94373139132534; 'f1-score': 0.9463511387037853; 'support': 461}; 'weighted avg': {'precision': 0.9500404211719109; 'recall': 0.9501084598698482; 'f1-score': 0.9499544712974685; 'support': 461}},{'0.0': {'precision': 0.9117647058823529; 'recall': 0.96875; 'f1-score': 0.9393939393939394; 'support': 32}; '1.0': {'precision': 0.9411764705882353; 'recall': 0.8421052631578947; 'f1-score': 0.8888888888888888; 'support': 19}; 'accuracy': 0.9215686274509803; 'macro avg': {'precision': 0.9264705882352942; 'recall': 0.9054276315789473; 'f1-score': 0.9141414141414141; 'support': 51}; 'weighted avg': {'precision': 0.9227220299884661; 'recall': 0.9215686274509803; 'f1-score': 0.9205783323430382; 'support': 51}}
5,1,CNF,9,461,51,7,[65; 66],122,0.384562,0.960784,2,[X23 >= 884.550000 OR X27 >= 0.142350],{'0.0': {'precision': 0.9715302491103203; 'recall': 0.9446366782006921; 'f1-score': 0.9578947368421051; 'support': 289}; '1.0': {'precision': 0.9111111111111111; 'recall': 0.9534883720930233; 'f1-score': 0.9318181818181819; 'support': 172}; 'accuracy': 0.9479392624728851; 'macro avg': {'precision': 0.9413206801107157; 'recall': 0.9490625251468576; 'f1-score': 0.9448564593301435; 'support': 461}; 'weighted avg': {'precision': 0.9489877507678822; 'recall': 0.9479392624728851; 'f1-score': 0.9481655232540035; 'support': 461}},{'0.0': {'precision': 1.0; 'recall': 0.9375; 'f1-score': 0.967741935483871; 'support': 32}; '1.0': {'precision': 0.9047619047619048; 'recall': 1.0; 'f1-score': 0.9500000000000001; 'support': 19}; 'accuracy': 0.9607843137254902; 'macro avg': {'precision': 0.9523809523809523; 'recall': 0.96875; 'f1-score': 0.9588709677419356; 'support': 51}; 'weighted avg': {'precision': 0.9645191409897292; 'recall': 0.9607843137254902; 'f1-score': 0.9611321948134092; 'support': 51}}
5,1,CNF,0,460,52,3,[153; 154],122,0.232599,0.961538,5,[X3 >= 883.250000 OR X13 >= 53.780000 OR X20 >= 18.225000 OR X23 >= 884.550000 OR X27 >= 0.142350],{'0.0': {'precision': 0.974910394265233; 'recall': 0.9411764705882353; 'f1-score': 0.9577464788732394; 'support': 289}; '1.0': {'precision': 0.9060773480662984; 'recall': 0.9590643274853801; 'f1-score': 0.9318181818181818; 'support': 171}; 'accuracy': 0.9478260869565217; 'macro avg': {'precision': 0.9404938711657657; 'recall': 0.9501203990368077; 'f1-score': 0.9447823303457106; 'support': 460}; 'weighted avg': {'precision': 0.9493224575260637; 'recall': 0.9478260869565217; 'f1-score': 0.9481079162723377; 'support': 460}},{'0.0': {'precision': 1.0; 'recall': 0.9375; 'f1-score': 0.967741935483871; 'support': 32}; '1.0': {'precision': 0.9090909090909091; 'recall': 1.0; 'f1-score': 0.9523809523809523; 'support': 20}; 'accuracy': 0.9615384615384616; 'macro avg': {'precision': 0.9545454545454546; 'recall': 0.96875; 'f1-score': 0.9600614439324117; 'support': 52}; 'weighted avg': {'precision': 0.965034965034965; 'recall': 0.9615384615384616; 'f1-score': 0.9618338650596716; 'support': 52}}
