lamda, n_clause, rule_type, id_cv, train_size, val_size, n_partitions, real_partition_size, n_features, training_time, val_accuracy, rule_size, rule, classification_report_train, classification_report_val
5,3,CNF,2,284,32,1,[284; 284],564,1000.518964,0.812500,11,[X26 < 1.000000 OR X30 >= 1.000000] AND [X3 >= 0.070880 OR X5 >= 0.222800 OR X8 >= 0.684210 OR X9 >= 0.018290 OR X15 >= 0.402680 OR X25 < -0.102340] AND [X12 >= 0.396990 OR X15 >= 0.402680 OR X23 < 0.000000],{'0.0': {'precision': 0.9036144578313253; 'recall': 0.7352941176470589; 'f1-score': 0.8108108108108109; 'support': 102}; '1.0': {'precision': 0.8656716417910447; 'recall': 0.9560439560439561; 'f1-score': 0.9086161879895561; 'support': 182}; 'accuracy': 0.8767605633802817; 'macro avg': {'precision': 0.884643049811185; 'recall': 0.8456690368455075; 'f1-score': 0.8597134994001835; 'support': 284}; 'weighted avg': {'precision': 0.8792989912139625; 'recall': 0.8767605633802817; 'f1-score': 0.8734889046366265; 'support': 284}},{'0.0': {'precision': 0.8571428571428571; 'recall': 0.5454545454545454; 'f1-score': 0.6666666666666665; 'support': 11}; '1.0': {'precision': 0.8; 'recall': 0.9523809523809523; 'f1-score': 0.8695652173913043; 'support': 21}; 'accuracy': 0.8125; 'macro avg': {'precision': 0.8285714285714285; 'recall': 0.7489177489177489; 'f1-score': 0.7681159420289854; 'support': 32}; 'weighted avg': {'precision': 0.8196428571428571; 'recall': 0.8125; 'f1-score': 0.7998188405797101; 'support': 32}}
5,3,CNF,3,284,32,1,[284; 284],564,1000.745649,0.843750,9,[X4 < 0.809200 OR X5 < 0.000000 OR X6 < 0.839040 OR X17 < 0.000000 OR X29 >= 0.000000] AND [X4 >= 0.067040] AND [X20 >= 0.162450 OR X21 < -0.346910 OR X26 < 0.160850],{'0.0': {'precision': 0.9880952380952381; 'recall': 0.8217821782178217; 'f1-score': 0.8972972972972973; 'support': 101}; '1.0': {'precision': 0.91; 'recall': 0.994535519125683; 'f1-score': 0.9503916449086162; 'support': 183}; 'accuracy': 0.9330985915492958; 'macro avg': {'precision': 0.9490476190476191; 'recall': 0.9081588486717524; 'f1-score': 0.9238444711029568; 'support': 284}; 'weighted avg': {'precision': 0.9377733065057009; 'recall': 0.9330985915492958; 'f1-score': 0.9315095001595205; 'support': 284}},{'0.0': {'precision': 0.8181818181818182; 'recall': 0.75; 'f1-score': 0.7826086956521738; 'support': 12}; '1.0': {'precision': 0.8571428571428571; 'recall': 0.9; 'f1-score': 0.8780487804878048; 'support': 20}; 'accuracy': 0.84375; 'macro avg': {'precision': 0.8376623376623377; 'recall': 0.825; 'f1-score': 0.8303287380699893; 'support': 32}; 'weighted avg': {'precision': 0.8425324675324675; 'recall': 0.84375; 'f1-score': 0.8422587486744432; 'support': 32}}
5,3,CNF,4,284,32,1,[284; 284],564,1000.658240,0.875000,10,[X14 >= 0.875340 OR X15 >= 0.402680 OR X18 >= 0.712540 OR X21 < 0.000000 OR X30 >= 0.442770 OR X33 >= 0.093750] AND [X4 >= 0.067040 OR X5 >= 0.222800] AND [X3 >= 0.136450 OR X5 < 0.761600],{'0.0': {'precision': 0.9746835443037974; 'recall': 0.7623762376237624; 'f1-score': 0.8555555555555555; 'support': 101}; '1.0': {'precision': 0.8829268292682927; 'recall': 0.9890710382513661; 'f1-score': 0.9329896907216495; 'support': 183}; 'accuracy': 0.9084507042253521; 'macro avg': {'precision': 0.9288051867860451; 'recall': 0.8757236379375642; 'f1-score': 0.8942726231386025; 'support': 284}; 'weighted avg': {'precision': 0.9155586187703559; 'recall': 0.9084507042253521; 'f1-score': 0.9054514947646936; 'support': 284}},{'0.0': {'precision': 0.9; 'recall': 0.75; 'f1-score': 0.8181818181818182; 'support': 12}; '1.0': {'precision': 0.8636363636363636; 'recall': 0.95; 'f1-score': 0.9047619047619048; 'support': 20}; 'accuracy': 0.875; 'macro avg': {'precision': 0.8818181818181818; 'recall': 0.85; 'f1-score': 0.8614718614718615; 'support': 32}; 'weighted avg': {'precision': 0.8772727272727273; 'recall': 0.875; 'f1-score': 0.8722943722943723; 'support': 32}}
5,3,CNF,5,284,32,1,[284; 284],564,1000.664985,0.875000,10,[X15 < 0.000000 OR X17 >= 0.000000 OR X18 >= 0.576190 OR X30 >= 0.442770] AND [X17 < -0.143290 OR X26 < 0.410780 OR X30 >= 0.251640] AND [X11 >= 0.111470 OR X14 >= 0.251920 OR X32 < -0.265310],{'0.0': {'precision': 0.9722222222222222; 'recall': 0.693069306930693; 'f1-score': 0.8092485549132948; 'support': 101}; '1.0': {'precision': 0.8537735849056604; 'recall': 0.9890710382513661; 'f1-score': 0.9164556962025316; 'support': 183}; 'accuracy': 0.8838028169014085; 'macro avg': {'precision': 0.9129979035639413; 'recall': 0.8410701725910296; 'f1-score': 0.8628521255579132; 'support': 284}; 'weighted avg': {'precision': 0.8958979242330293; 'recall': 0.8838028169014085; 'f1-score': 0.8783292128567115; 'support': 284}},{'0.0': {'precision': 1.0; 'recall': 0.6666666666666666; 'f1-score': 0.8; 'support': 12}; '1.0': {'precision': 0.8333333333333334; 'recall': 1.0; 'f1-score': 0.9090909090909091; 'support': 20}; 'accuracy': 0.875; 'macro avg': {'precision': 0.9166666666666667; 'recall': 0.8333333333333333; 'f1-score': 0.8545454545454545; 'support': 32}; 'weighted avg': {'precision': 0.8958333333333334; 'recall': 0.875; 'f1-score': 0.8681818181818182; 'support': 32}}
5,3,CNF,6,285,31,1,[285; 285],564,1000.555504,0.838710,14,[X4 < 0.809200 OR X17 >= 0.105910 OR X21 < 0.000000 OR X32 >= 0.563610 OR X33 < -0.085710] AND [X4 >= 0.067040] AND [X6 < 0.554320 OR X8 < 0.238100 OR X11 < 0.111470 OR X14 < 0.746280 OR X16 < -0.094830 OR X17 < -0.050570 OR X27 < 0.020330 OR X29 >= 0.263360],{'0.0': {'precision': 0.9647058823529412; 'recall': 0.803921568627451; 'f1-score': 0.877005347593583; 'support': 102}; '1.0': {'precision': 0.9; 'recall': 0.9836065573770492; 'f1-score': 0.9399477806788511; 'support': 183}; 'accuracy': 0.9192982456140351; 'macro avg': {'precision': 0.9323529411764706; 'recall': 0.8937640630022501; 'f1-score': 0.908476564136217; 'support': 285}; 'weighted avg': {'precision': 0.9231578947368422; 'recall': 0.9192982456140351; 'f1-score': 0.9174210151535973; 'support': 285}},{'0.0': {'precision': 1.0; 'recall': 0.5454545454545454; 'f1-score': 0.7058823529411764; 'support': 11}; '1.0': {'precision': 0.8; 'recall': 1.0; 'f1-score': 0.888888888888889; 'support': 20}; 'accuracy': 0.8387096774193549; 'macro avg': {'precision': 0.9; 'recall': 0.7727272727272727; 'f1-score': 0.7973856209150327; 'support': 31}; 'weighted avg': {'precision': 0.8709677419354839; 'recall': 0.8387096774193549; 'f1-score': 0.8239510858106684; 'support': 31}}
5,3,CNF,7,285,31,1,[285; 285],564,1000.774430,0.870968,12,[X17 >= 0.105910 OR X23 < 0.000000 OR X32 >= 0.168270] AND [X21 < -0.021790 OR X30 >= 0.442770 OR X31 < 0.000000 OR X32 < -0.265310 OR X33 >= 0.093750] AND [X3 >= 0.070880 OR X4 >= 0.540400 OR X15 < -0.047620 OR X21 < 0.000000],{'0.0': {'precision': 0.9538461538461539; 'recall': 0.6078431372549019; 'f1-score': 0.7425149700598802; 'support': 102}; '1.0': {'precision': 0.8181818181818182; 'recall': 0.9836065573770492; 'f1-score': 0.8933002481389579; 'support': 183}; 'accuracy': 0.8491228070175438; 'macro avg': {'precision': 0.8860139860139861; 'recall': 0.7957248473159755; 'f1-score': 0.8179076090994191; 'support': 285}; 'weighted avg': {'precision': 0.8667353698932647; 'recall': 0.8491228070175438; 'f1-score': 0.8393349907211828; 'support': 285}},{'0.0': {'precision': 1.0; 'recall': 0.6363636363636364; 'f1-score': 0.7777777777777778; 'support': 11}; '1.0': {'precision': 0.8333333333333334; 'recall': 1.0; 'f1-score': 0.9090909090909091; 'support': 20}; 'accuracy': 0.8709677419354839; 'macro avg': {'precision': 0.9166666666666667; 'recall': 0.8181818181818181; 'f1-score': 0.8434343434343434; 'support': 31}; 'weighted avg': {'precision': 0.8924731182795699; 'recall': 0.8709677419354839; 'f1-score': 0.862495927012056; 'support': 31}}
5,3,CNF,8,285,31,1,[285; 285],564,1008.529010,0.870968,12,[X6 >= 0.728730 OR X14 >= 0.251920 OR X30 >= 0.025860 OR X33 < 0.000000] AND [X14 < -0.824170 OR X26 < 1.000000 OR X29 >= 0.015470] AND [X7 >= 0.014710 OR X8 >= 1.000000 OR X9 >= 0.096100 OR X21 < -0.346910 OR X30 >= 0.442770],{'0.0': {'precision': 0.9156626506024096; 'recall': 0.7450980392156863; 'f1-score': 0.8216216216216217; 'support': 102}; '1.0': {'precision': 0.8712871287128713; 'recall': 0.9617486338797814; 'f1-score': 0.9142857142857141; 'support': 183}; 'accuracy': 0.8842105263157894; 'macro avg': {'precision': 0.8934748896576404; 'recall': 0.8534233365477338; 'f1-score': 0.8679536679536679; 'support': 285}; 'weighted avg': {'precision': 0.8871688944417586; 'recall': 0.8842105263157894; 'f1-score': 0.8811217232269862; 'support': 285}},{'0.0': {'precision': 1.0; 'recall': 0.6363636363636364; 'f1-score': 0.7777777777777778; 'support': 11}; '1.0': {'precision': 0.8333333333333334; 'recall': 1.0; 'f1-score': 0.9090909090909091; 'support': 20}; 'accuracy': 0.8709677419354839; 'macro avg': {'precision': 0.9166666666666667; 'recall': 0.8181818181818181; 'f1-score': 0.8434343434343434; 'support': 31}; 'weighted avg': {'precision': 0.8924731182795699; 'recall': 0.8709677419354839; 'f1-score': 0.862495927012056; 'support': 31}}
5,3,CNF,9,285,31,1,[285; 285],564,1022.642826,0.838710,9,[X4 >= 0.067040 OR X22 >= 0.299080] AND [X5 >= 0.022800 OR X9 < -0.073980 OR X13 < 0.084360 OR X22 < 0.531760 OR X23 < -0.250000] AND [X24 >= 0.849260 OR X26 < 0.940430],{'0.0': {'precision': 0.9506172839506173; 'recall': 0.7549019607843137; 'f1-score': 0.8415300546448087; 'support': 102}; '1.0': {'precision': 0.8774509803921569; 'recall': 0.9781420765027322; 'f1-score': 0.9250645994832042; 'support': 183}; 'accuracy': 0.8982456140350877; 'macro avg': {'precision': 0.9140341321713871; 'recall': 0.866522018643523; 'f1-score': 0.8832973270640064; 'support': 285}; 'weighted avg': {'precision': 0.9036368153499217; 'recall': 0.8982456140350877; 'f1-score': 0.8951680255410416; 'support': 285}},{'0.0': {'precision': 0.875; 'recall': 0.6363636363636364; 'f1-score': 0.7368421052631579; 'support': 11}; '1.0': {'precision': 0.8260869565217391; 'recall': 0.95; 'f1-score': 0.8837209302325583; 'support': 20}; 'accuracy': 0.8387096774193549; 'macro avg': {'precision': 0.8505434782608696; 'recall': 0.7931818181818182; 'f1-score': 0.8102815177478581; 'support': 31}; 'weighted avg': {'precision': 0.8434431977559607; 'recall': 0.8387096774193549; 'f1-score': 0.8316026375014807; 'support': 31}}
5,3,DNF,0,284,32,1,[284; 284],564,1037.159878,0.937500,18,[X4 >= 0.067040 AND X10 < 0.667980 AND X12 < 0.644070 AND X18 < 1.000000 AND X23 < 0.082350] OR [X2 >= 0.000000 AND X6 >= 0.348160 AND X7 < 0.940780 AND X11 >= -0.111110 AND X15 >= 0.162280 AND X25 >= -0.248430] OR [X0 AND X15 < 0.162280 AND X20 >= 0.162450 AND X22 >= -0.148150 AND X23 < 0.712840 AND X24 >= 0.035130 AND X33 < 0.714440],{'0.0': {'precision': 1.0; 'recall': 0.9803921568627451; 'f1-score': 0.99009900990099; 'support': 102}; '1.0': {'precision': 0.9891304347826086; 'recall': 1.0; 'f1-score': 0.994535519125683; 'support': 182}; 'accuracy': 0.9929577464788732; 'macro avg': {'precision': 0.9945652173913043; 'recall': 0.9901960784313726; 'f1-score': 0.9923172645133365; 'support': 284}; 'weighted avg': {'precision': 0.9930342927127984; 'recall': 0.9929577464788732; 'f1-score': 0.9929421249675185; 'support': 284}},{'0.0': {'precision': 1.0; 'recall': 0.8181818181818182; 'f1-score': 0.9; 'support': 11}; '1.0': {'precision': 0.9130434782608695; 'recall': 1.0; 'f1-score': 0.9545454545454545; 'support': 21}; 'accuracy': 0.9375; 'macro avg': {'precision': 0.9565217391304348; 'recall': 0.9090909090909092; 'f1-score': 0.9272727272727272; 'support': 32}; 'weighted avg': {'precision': 0.9429347826086956; 'recall': 0.9375; 'f1-score': 0.9357954545454545; 'support': 32}}
5,3,DNF,1,284,32,1,[284; 284],564,1033.928717,0.781250,18,[X5 >= 0.022800 AND X7 >= 0.279550 AND X11 >= -0.020280 AND X13 >= -0.127380] OR [X9 < 0.935960 AND X10 >= 0.212120 AND X15 >= -0.418180 AND X19 >= -0.047110 AND X23 >= -0.913380 AND X25 >= -0.471370 AND X27 >= -0.086690 AND X29 >= -0.050250] OR [X2 >= 0.328340 AND X3 < 0.291670 AND X4 >= 0.067040 AND X14 >= 0.000000 AND X21 < 0.425280 AND X27 < 0.091760],{'0.0': {'precision': 1.0; 'recall': 0.9803921568627451; 'f1-score': 0.99009900990099; 'support': 102}; '1.0': {'precision': 0.9891304347826086; 'recall': 1.0; 'f1-score': 0.994535519125683; 'support': 182}; 'accuracy': 0.9929577464788732; 'macro avg': {'precision': 0.9945652173913043; 'recall': 0.9901960784313726; 'f1-score': 0.9923172645133365; 'support': 284}; 'weighted avg': {'precision': 0.9930342927127984; 'recall': 0.9929577464788732; 'f1-score': 0.9929421249675185; 'support': 284}},{'0.0': {'precision': 0.7; 'recall': 0.6363636363636364; 'f1-score': 0.6666666666666666; 'support': 11}; '1.0': {'precision': 0.8181818181818182; 'recall': 0.8571428571428571; 'f1-score': 0.8372093023255814; 'support': 21}; 'accuracy': 0.78125; 'macro avg': {'precision': 0.759090909090909; 'recall': 0.7467532467532467; 'f1-score': 0.751937984496124; 'support': 32}; 'weighted avg': {'precision': 0.7775568181818182; 'recall': 0.78125; 'f1-score': 0.7785852713178294; 'support': 32}}
5,3,DNF,2,284,32,1,[284; 284],564,1050.032789,0.875000,20,[X0 AND X4 >= 0.067040 AND X6 >= 0.348160 AND X10 < 0.927380 AND X19 >= -0.855830 AND X24 < 1.000000 AND X33 < 0.714440] OR [X2 >= 0.749160 AND X6 >= 0.728730 AND X7 < 0.940780 AND X8 >= 0.684210 AND X20 >= 0.162450 AND X23 >= -0.913380 AND X33 >= -0.598670] OR [X4 >= 0.067040 AND X5 >= -0.227030 AND X18 < 1.000000 AND X19 < 0.059520 AND X21 < 0.425280 AND X26 < 1.000000],{'0.0': {'precision': 0.9901960784313726; 'recall': 0.9901960784313726; 'f1-score': 0.9901960784313726; 'support': 102}; '1.0': {'precision': 0.9945054945054945; 'recall': 0.9945054945054945; 'f1-score': 0.9945054945054945; 'support': 182}; 'accuracy': 0.9929577464788732; 'macro avg': {'precision': 0.9923507864684336; 'recall': 0.9923507864684336; 'f1-score': 0.9923507864684336; 'support': 284}; 'weighted avg': {'precision': 0.9929577464788732; 'recall': 0.9929577464788732; 'f1-score': 0.9929577464788732; 'support': 284}},{'0.0': {'precision': 0.7692307692307693; 'recall': 0.9090909090909091; 'f1-score': 0.8333333333333333; 'support': 11}; '1.0': {'precision': 0.9473684210526315; 'recall': 0.8571428571428571; 'f1-score': 0.9; 'support': 21}; 'accuracy': 0.875; 'macro avg': {'precision': 0.8582995951417004; 'recall': 0.8831168831168831; 'f1-score': 0.8666666666666667; 'support': 32}; 'weighted avg': {'precision': 0.8861336032388665; 'recall': 0.875; 'f1-score': 0.8770833333333334; 'support': 32}}
5,3,DNF,3,284,32,1,[284; 284],564,1092.513263,0.875000,18,[X4 >= 0.067040 AND X10 < 0.990040 AND X13 >= -0.496390 AND X15 < 0.771280 AND X19 < 0.059520 AND X22 >= -0.583150 AND X25 < 0.083330] OR [X0 AND X3 >= 0.016310 AND X4 >= 0.540400 AND X15 >= 0.162280 AND X23 >= -0.913380] OR [X7 < 0.636360 AND X13 < 0.525170 AND X20 >= 0.162450 AND X22 >= -0.148150 AND X23 >= -0.913380 AND X24 >= 0.035130],{'0.0': {'precision': 0.9900990099009901; 'recall': 0.9900990099009901; 'f1-score': 0.9900990099009901; 'support': 101}; '1.0': {'precision': 0.994535519125683; 'recall': 0.994535519125683; 'f1-score': 0.994535519125683; 'support': 183}; 'accuracy': 0.9929577464788732; 'macro avg': {'precision': 0.9923172645133366; 'recall': 0.9923172645133366; 'f1-score': 0.9923172645133366; 'support': 284}; 'weighted avg': {'precision': 0.9929577464788732; 'recall': 0.9929577464788732; 'f1-score': 0.9929577464788732; 'support': 284}},{'0.0': {'precision': 1.0; 'recall': 0.6666666666666666; 'f1-score': 0.8; 'support': 12}; '1.0': {'precision': 0.8333333333333334; 'recall': 1.0; 'f1-score': 0.9090909090909091; 'support': 20}; 'accuracy': 0.875; 'macro avg': {'precision': 0.9166666666666667; 'recall': 0.8333333333333333; 'f1-score': 0.8545454545454545; 'support': 32}; 'weighted avg': {'precision': 0.8958333333333334; 'recall': 0.875; 'f1-score': 0.8681818181818182; 'support': 32}}
5,3,DNF,4,284,32,1,[284; 284],564,1042.815945,0.906250,21,[X3 >= -0.500000 AND X4 >= 0.067040 AND X5 >= -0.227030 AND X6 >= 0.348160 AND X7 >= -0.672730 AND X9 >= -0.234040 AND X11 >= -0.111110 AND X13 >= -0.496390 AND X23 >= -0.913380] OR [X2 >= 0.000000 AND X4 >= 0.000000 AND X7 < 0.940780 AND X8 >= 0.238100 AND X13 < 0.525170 AND X20 >= 0.162450 AND X23 >= -0.913380] OR [X13 >= -0.496390 AND X15 < 0.771280 AND X16 < 0.750000 AND X21 < 0.000000 AND X23 < 0.000000],{'0.0': {'precision': 1.0; 'recall': 0.9801980198019802; 'f1-score': 0.99; 'support': 101}; '1.0': {'precision': 0.9891891891891892; 'recall': 1.0; 'f1-score': 0.9945652173913043; 'support': 183}; 'accuracy': 0.9929577464788732; 'macro avg': {'precision': 0.9945945945945946; 'recall': 0.9900990099009901; 'f1-score': 0.9922826086956522; 'support': 284}; 'weighted avg': {'precision': 0.993033878949372; 'recall': 0.9929577464788732; 'f1-score': 0.9929416717697489; 'support': 284}},{'0.0': {'precision': 1.0; 'recall': 0.75; 'f1-score': 0.8571428571428571; 'support': 12}; '1.0': {'precision': 0.8695652173913043; 'recall': 1.0; 'f1-score': 0.9302325581395349; 'support': 20}; 'accuracy': 0.90625; 'macro avg': {'precision': 0.9347826086956521; 'recall': 0.875; 'f1-score': 0.893687707641196; 'support': 32}; 'weighted avg': {'precision': 0.9184782608695652; 'recall': 0.90625; 'f1-score': 0.9028239202657807; 'support': 32}}
5,3,DNF,5,284,32,1,[284; 284],564,1045.518951,0.968750,19,[X3 >= -0.500000 AND X5 >= 0.022800 AND X11 >= 0.351470 AND X15 >= -0.418180] OR [X4 >= 0.067040 AND X7 >= -0.672730 AND X19 < 0.059520 AND X23 < 0.082350 AND X27 >= -0.570920 AND X30 < 1.000000 AND X31 >= -0.780570] OR [X2 >= 0.000000 AND X7 < 0.940780 AND X11 < 0.627190 AND X13 < 0.525170 AND X19 < 0.778530 AND X20 >= 0.162450 AND X22 >= -0.583150 AND X24 >= 0.035130],{'0.0': {'precision': 1.0; 'recall': 0.9801980198019802; 'f1-score': 0.99; 'support': 101}; '1.0': {'precision': 0.9891891891891892; 'recall': 1.0; 'f1-score': 0.9945652173913043; 'support': 183}; 'accuracy': 0.9929577464788732; 'macro avg': {'precision': 0.9945945945945946; 'recall': 0.9900990099009901; 'f1-score': 0.9922826086956522; 'support': 284}; 'weighted avg': {'precision': 0.993033878949372; 'recall': 0.9929577464788732; 'f1-score': 0.9929416717697489; 'support': 284}},{'0.0': {'precision': 1.0; 'recall': 0.9166666666666666; 'f1-score': 0.9565217391304348; 'support': 12}; '1.0': {'precision': 0.9523809523809523; 'recall': 1.0; 'f1-score': 0.975609756097561; 'support': 20}; 'accuracy': 0.96875; 'macro avg': {'precision': 0.9761904761904762; 'recall': 0.9583333333333333; 'f1-score': 0.9660657476139979; 'support': 32}; 'weighted avg': {'precision': 0.9702380952380952; 'recall': 0.96875; 'f1-score': 0.9684517497348887; 'support': 32}}
5,3,DNF,6,285,31,1,[285; 285],564,1038.430199,0.870968,17,[X0 AND X8 >= 0.809790 AND X9 < 0.935960 AND X15 < 0.771280 AND X22 >= -0.583150 AND X24 >= 0.035130 AND X31 >= -0.780570] OR [X4 >= 0.000000 AND X7 < 0.940780 AND X11 < 0.627190 AND X20 >= 0.162450 AND X23 >= -0.913380 AND X26 < 0.940430] OR [X3 >= -0.105260 AND X4 >= 0.067040 AND X20 < 0.499090 AND X26 < 1.000000],{'0.0': {'precision': 1.0; 'recall': 0.9705882352941176; 'f1-score': 0.9850746268656716; 'support': 102}; '1.0': {'precision': 0.9838709677419355; 'recall': 1.0; 'f1-score': 0.991869918699187; 'support': 183}; 'accuracy': 0.9894736842105263; 'macro avg': {'precision': 0.9919354838709677; 'recall': 0.9852941176470589; 'f1-score': 0.9884722727824293; 'support': 285}; 'weighted avg': {'precision': 0.9896434634974534; 'recall': 0.9894736842105263; 'f1-score': 0.9894379195166657; 'support': 285}},{'0.0': {'precision': 0.8888888888888888; 'recall': 0.7272727272727273; 'f1-score': 0.7999999999999999; 'support': 11}; '1.0': {'precision': 0.8636363636363636; 'recall': 0.95; 'f1-score': 0.9047619047619048; 'support': 20}; 'accuracy': 0.8709677419354839; 'macro avg': {'precision': 0.8762626262626263; 'recall': 0.8386363636363636; 'f1-score': 0.8523809523809524; 'support': 31}; 'weighted avg': {'precision': 0.8725969371130662; 'recall': 0.8709677419354839; 'f1-score': 0.8675883256528417; 'support': 31}}
5,3,DNF,7,285,31,1,[285; 285],564,1046.910780,0.967742,19,[X3 >= -0.500000 AND X5 >= 0.090910 AND X7 >= -0.672730 AND X11 >= 0.028250 AND X29 >= -0.836750] OR [X7 < 0.940780 AND X13 < 0.525170 AND X18 >= -0.699770 AND X19 < 0.778530 AND X20 >= 0.162450 AND X23 < 0.712840 AND X28 >= 0.078100 AND X30 >= -0.528230 AND X33 < 0.714440] OR [X2 >= 0.600000 AND X4 >= 0.067040 AND X5 >= -0.227030 AND X22 < 0.703010 AND X25 < 0.083330],{'0.0': {'precision': 0.9901960784313726; 'recall': 0.9901960784313726; 'f1-score': 0.9901960784313726; 'support': 102}; '1.0': {'precision': 0.994535519125683; 'recall': 0.994535519125683; 'f1-score': 0.994535519125683; 'support': 183}; 'accuracy': 0.9929824561403509; 'macro avg': {'precision': 0.9923657987785278; 'recall': 0.9923657987785278; 'f1-score': 0.9923657987785278; 'support': 285}; 'weighted avg': {'precision': 0.9929824561403509; 'recall': 0.9929824561403509; 'f1-score': 0.9929824561403509; 'support': 285}},{'0.0': {'precision': 1.0; 'recall': 0.9090909090909091; 'f1-score': 0.9523809523809523; 'support': 11}; '1.0': {'precision': 0.9523809523809523; 'recall': 1.0; 'f1-score': 0.975609756097561; 'support': 20}; 'accuracy': 0.967741935483871; 'macro avg': {'precision': 0.9761904761904762; 'recall': 0.9545454545454546; 'f1-score': 0.9639953542392566; 'support': 31}; 'weighted avg': {'precision': 0.9692780337941628; 'recall': 0.967741935483871; 'f1-score': 0.9673672773594096; 'support': 31}}
5,3,DNF,8,285,31,1,[285; 285],564,1028.110042,0.903226,20,[X4 >= 0.067040 AND X9 >= -0.234040 AND X10 < 0.501880 AND X14 < 0.251920 AND X23 < 0.299610 AND X27 < 0.723860] OR [X2 >= 0.000000 AND X7 < 0.940780 AND X11 < 0.627190 AND X13 < 0.525170 AND X20 >= 0.162450 AND X23 >= -0.913380 AND X24 >= 0.035130] OR [X3 < 0.496380 AND X4 >= 0.067040 AND X5 >= -0.227030 AND X6 >= 0.554320 AND X8 >= 0.238100 AND X13 >= -0.127380 AND X32 < 1.000000],{'0.0': {'precision': 1.0; 'recall': 0.9803921568627451; 'f1-score': 0.99009900990099; 'support': 102}; '1.0': {'precision': 0.9891891891891892; 'recall': 1.0; 'f1-score': 0.9945652173913043; 'support': 183}; 'accuracy': 0.9929824561403509; 'macro avg': {'precision': 0.9945945945945946; 'recall': 0.9901960784313726; 'f1-score': 0.9923321136461472; 'support': 285}; 'weighted avg': {'precision': 0.9930583214793742; 'recall': 0.9929824561403509; 'f1-score': 0.992966785236876; 'support': 285}},{'0.0': {'precision': 0.8333333333333334; 'recall': 0.9090909090909091; 'f1-score': 0.8695652173913043; 'support': 11}; '1.0': {'precision': 0.9473684210526315; 'recall': 0.9; 'f1-score': 0.9230769230769231; 'support': 20}; 'accuracy': 0.9032258064516129; 'macro avg': {'precision': 0.8903508771929824; 'recall': 0.9045454545454545; 'f1-score': 0.8963210702341138; 'support': 31}; 'weighted avg': {'precision': 0.9069043576683644; 'recall': 0.9032258064516129; 'f1-score': 0.9040888984788004; 'support': 31}}
5,3,DNF,9,285,31,1,[285; 285],564,1002.613929,0.903226,18,[X7 < 0.636360 AND X9 < 0.935960 AND X13 < 0.525170 AND X19 < 0.778530 AND X20 >= 0.162450 AND X22 >= -0.148150 AND X24 >= 0.035130] OR [X9 >= 0.018290 AND X23 < 0.000000 AND X24 < 1.000000 AND X25 < 0.233870] OR [X3 >= -0.027360 AND X4 >= 0.067040 AND X5 >= 0.022800 AND X6 >= 0.348160 AND X7 < 0.940780 AND X20 < 0.966010 AND X32 < 0.743230],{'0.0': {'precision': 0.9900990099009901; 'recall': 0.9803921568627451; 'f1-score': 0.9852216748768472; 'support': 102}; '1.0': {'precision': 0.9891304347826086; 'recall': 0.994535519125683; 'f1-score': 0.9918256130790191; 'support': 183}; 'accuracy': 0.9894736842105263; 'macro avg': {'precision': 0.9896147223417994; 'recall': 0.987463837994214; 'f1-score': 0.9885236439779331; 'support': 285}; 'weighted avg': {'precision': 0.9894770827197135; 'recall': 0.9894736842105263; 'f1-score': 0.9894620983540313; 'support': 285}},{'0.0': {'precision': 0.8333333333333334; 'recall': 0.9090909090909091; 'f1-score': 0.8695652173913043; 'support': 11}; '1.0': {'precision': 0.9473684210526315; 'recall': 0.9; 'f1-score': 0.9230769230769231; 'support': 20}; 'accuracy': 0.9032258064516129; 'macro avg': {'precision': 0.8903508771929824; 'recall': 0.9045454545454545; 'f1-score': 0.8963210702341138; 'support': 31}; 'weighted avg': {'precision': 0.9069043576683644; 'recall': 0.9032258064516129; 'f1-score': 0.9040888984788004; 'support': 31}}
10,1,CNF,0,284,32,1,[284; 284],564,265.090281,0.812500,1,[X4 >= 0.067040],{'0.0': {'precision': 0.967741935483871; 'recall': 0.5882352941176471; 'f1-score': 0.7317073170731707; 'support': 102}; '1.0': {'precision': 0.8108108108108109; 'recall': 0.989010989010989; 'f1-score': 0.891089108910891; 'support': 182}; 'accuracy': 0.8450704225352113; 'macro avg': {'precision': 0.889276373147341; 'recall': 0.7886231415643181; 'f1-score': 0.8113982129920309; 'support': 284}; 'weighted avg': {'precision': 0.8671733978412761; 'recall': 0.8450704225352113; 'f1-score': 0.8338463526874844; 'support': 284}},{'0.0': {'precision': 1.0; 'recall': 0.45454545454545453; 'f1-score': 0.625; 'support': 11}; '1.0': {'precision': 0.7777777777777778; 'recall': 1.0; 'f1-score': 0.8750000000000001; 'support': 21}; 'accuracy': 0.8125; 'macro avg': {'precision': 0.8888888888888888; 'recall': 0.7272727272727273; 'f1-score': 0.75; 'support': 32}; 'weighted avg': {'precision': 0.8541666666666666; 'recall': 0.8125; 'f1-score': 0.7890625000000001; 'support': 32}}
